C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design,,,,,,,,,,,,,,,,,,
Simulated:  2020-Nov-09 07:22:25,,,,,,,,,,,,,,,,,,
CSV Written:  2020-Nov-09 07:22:26,,,,,,,,,,,,,,,,,,
eQUEST 3.65.7175,,,,,,,,,,,,,,,,,,
,,,,Hourly Report,,,,,,,,,,,,,,
7,20,8,7,110.512,0,0,0,0,0,0,0,0,0,0,0,336.112,0,336.112
7,20,9,7,121.718,0,0,0,0,0,0,0,0,0,0,0,335.507,0,335.507
7,20,10,7,51.0525,0,0,0,0,0,0,0,0,0,0,0,334.34,0,334.34
7,20,11,7,140.029,0,0,0,0,0,0,0,0,0,0,0,333.107,0,333.107
7,20,12,7,251.357,0,0,0,0,0,0,0,0,0,0,0,332.102,0,332.102
7,20,13,7,241.986,0,0,0,0,0,0,0,0,0,0,0,331.714,0,331.714
7,20,14,7,37.6999,0,0,0,0,0,0,0,0,0,0,0,330.404,0,330.404
7,20,15,7,33.1259,0,0,0,0,0,0,0,0,0,0,0,329.363,0,329.363
7,20,16,7,153.094,0,0,0,0,0,0,0,0,0,0,0,328.976,0,328.976
7,20,17,7,20.7942,0,0,0,0,0,0,0,0,0,0,0,329.014,0,329.014
7,20,18,7,36.444,0,0,0,0,0,0,0,0,0,0,0,328.88,0,328.88
7,20,19,7,12.0244,0,0,0,0,0,0,0,0,0,0,0,327.574,0,327.574
7,20,20,7,0,0,0,0,0,0,0,0,0,0,0,0,327.958,0,327.958
7,20,21,7,0,0,0,0,0,0,0,0,0,0,0,0,327.15,0,327.15
7,20,22,7,0,0,0,0,0,0,0,0,0,0,0,0,326.868,0,326.868
7,20,23,7,0,0,0,0,0,0,0,0,0,0,0,0,327.189,0,327.189
7,20,24,7,0,0,0,0,0,0,0,0,0,0,0,0,661.335,0,661.335
7,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,661.679,0,661.679
7,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,661.695,0,661.695
7,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,661.765,0,661.765
7,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,661.807,0,661.807
7,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,661.912,0,661.912
7,21,6,1,17.7553,0,0,0,0,0,0,0,0,0,0,0,1148.46,0,1148.46
7,21,7,1,45.1398,0,0,0,0,0,0,0,0,0,0,0,4959.62,0,4959.62
7,21,8,1,95.2313,0,0,0,0,0,0,0,0,0,0,0,4959.34,0,4959.34
7,21,9,1,177.035,0,0,0,0,0,0,0,0,0,0,0,8778.02,0,8778.02
7,21,10,1,106.492,0,0,0,0,0,0,0,0,0,0,0,8784.94,0,8784.94
7,21,11,1,258.631,0,0,0,0,0,0,0,0,0,0,0,8787.01,0,8787.01
7,21,12,1,290.342,0,0,0,0,0,0,0,0,0,0,0,8788.29,0,8788.29
7,21,13,1,125.056,0,0,0,0,0,0,0,0,0,0,0,8789.07,0,8789.07
7,21,14,1,63.1171,0,0,0,0,0,0,0,0,0,0,0,8789.62,0,8789.62
7,21,15,1,101.859,0,0,0,0,0,0,0,0,0,0,0,6844.14,0,6844.14
7,21,16,1,38.2483,0,0,0,0,0,0,0,0,0,0,0,4979.92,0,4979.92
7,21,17,1,99.9798,0,0,0,0,0,0,0,0,0,0,0,3034.64,0,3034.64
7,21,18,1,42.3052,0,0,0,0,0,0,0,0,0,0,0,2143.34,0,2143.34
7,21,19,1,10.7328,0,0,0,0,0,0,0,0,0,0,0,2144.16,0,2144.16
7,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2140.46,0,2140.46
7,21,21,1,0,0,0,0,0,0,0,0,0,0,0,0,676.477,0,676.477
7,21,22,1,0,0,0,0,0,0,0,0,0,0,0,0,674.813,0,674.813
7,21,23,1,0,0,0,0,0,0,0,0,0,0,0,0,673.984,0,673.984
7,21,24,1,0,0,0,0,0,0,0,0,0,0,0,0,673.615,0,673.615
7,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,673.48,0,673.48
7,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,673.376,0,673.376
7,22,3,2,0,0,0,0,0,0,0,0,0,0,0,0,673.314,0,673.314
7,22,4,2,0,0,0,0,0,0,0,0,0,0,0,0,673.349,0,673.349
7,22,5,2,0,0,0,0,0,0,0,0,0,0,0,0,673.364,0,673.364
7,22,6,2,15.9103,0,0,0,0,0,0,0,0,0,0,0,1159.98,0,1159.98
7,22,7,2,49.2417,0,0,0,0,0,0,0,0,0,0,0,4970.97,0,4970.97
7,22,8,2,110.665,0,0,0,0,0,0,0,0,0,0,0,4970.61,0,4970.61
7,22,9,2,170.139,0,0,0,0,0,0,0,0,0,0,0,8788.36,0,8788.36
7,22,10,2,158.191,0,0,0,0,0,0,0,0,0,0,0,8792.16,0,8792.16
7,22,11,2,239.115,0,0,0,0,0,0,0,0,0,0,0,8793.26,0,8793.26
7,22,12,2,287.089,0,0,0,0,0,0,0,0,0,0,0,8793.98,0,8793.98
7,22,13,2,282.781,0,0,0,0,0,0,0,0,0,0,0,8794.52,0,8794.52
7,22,14,2,273.715,0,0,0,0,0,0,0,0,0,0,0,8794.94,0,8794.94
7,22,15,2,231.163,0,0,0,0,0,0,0,0,0,0,0,6849.2,0,6849.2
7,22,16,2,173.005,0,0,0,0,0,0,0,0,0,0,0,4984.54,0,4984.54
7,22,17,2,103.11,0,0,0,0,0,0,0,0,0,0,0,3038.82,0,3038.82
7,22,18,2,42.0029,0,0,0,0,0,0,0,0,0,0,0,2147.27,0,2147.27
7,22,19,2,10.3992,0,0,0,0,0,0,0,0,0,0,0,2147.88,0,2147.88
7,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2144.81,0,2144.81
7,22,21,2,0,0,0,0,0,0,0,0,0,0,0,0,680.964,0,680.964
7,22,22,2,0,0,0,0,0,0,0,0,0,0,0,0,679.729,0,679.729
7,22,23,2,0,0,0,0,0,0,0,0,0,0,0,0,678.951,0,678.951
7,22,24,2,0,0,0,0,0,0,0,0,0,0,0,0,678.686,0,678.686
7,23,1,3,0,0,0,0,0,0,0,0,0,0,0,0,678.497,0,678.497
7,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,678.453,0,678.453
7,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,678.427,0,678.427
7,23,4,3,0,0,0,0,0,0,0,0,0,0,0,0,678.476,0,678.476
7,23,5,3,0,0,0,0,0,0,0,0,0,0,0,0,678.502,0,678.502
7,23,6,3,16.595,0,0,0,0,0,0,0,0,0,0,0,1165.06,0,1165.06
7,23,7,3,49.9512,0,0,0,0,0,0,0,0,0,0,0,4976.04,0,4976.04
7,23,8,3,83.8633,0,0,0,0,0,0,0,0,0,0,0,4975.59,0,4975.59
7,23,9,3,28.6426,0,0,0,0,0,0,0,0,0,0,0,8792.95,0,8792.95
7,23,10,3,40.2332,0,0,0,0,0,0,0,0,0,0,0,8795.26,0,8795.26
7,23,11,3,221.143,0,0,0,0,0,0,0,0,0,0,0,8796.22,0,8796.22
7,23,12,3,77.4471,0,0,0,0,0,0,0,0,0,0,0,8796.75,0,8796.75
7,23,13,3,66.1597,0,0,0,0,0,0,0,0,0,0,0,8797.15,0,8797.15
7,23,14,3,90.4214,0,0,0,0,0,0,0,0,0,0,0,8797.36,0,8797.36
7,23,15,3,46.4488,0,0,0,0,0,0,0,0,0,0,0,6851.54,0,6851.54
7,23,16,3,57.6489,0,0,0,0,0,0,0,0,0,0,0,4986.79,0,4986.79
7,23,17,3,29.3479,0,0,0,0,0,0,0,0,0,0,0,3040.96,0,3040.96
7,23,18,3,13.9378,0,0,0,0,0,0,0,0,0,0,0,2149.31,0,2149.31
7,23,19,3,11.311,0,0,0,0,0,0,0,0,0,0,0,2149.74,0,2149.74
7,23,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2147.21,0,2147.21
7,23,21,3,0,0,0,0,0,0,0,0,0,0,0,0,685.089,0,685.089
7,23,22,3,0,0,0,0,0,0,0,0,0,0,0,0,683.65,0,683.65
7,23,23,3,0,0,0,0,0,0,0,0,0,0,0,0,682.914,0,682.914
7,23,24,3,0,0,0,0,0,0,0,0,0,0,0,0,682.389,0,682.389
7,24,1,4,0,0,0,0,0,0,0,0,0,0,0,0,682.05,0,682.05
7,24,2,4,0,0,0,0,0,0,0,0,0,0,0,0,681.835,0,681.835
7,24,3,4,0,0,0,0,0,0,0,0,0,0,0,0,681.634,0,681.634
7,24,4,4,0,0,0,0,0,0,0,0,0,0,0,0,681.467,0,681.467
7,24,5,4,0,0,0,0,0,0,0,0,0,0,0,0,681.285,0,681.285
7,24,6,4,16.4547,0,0,0,0,0,0,0,0,0,0,0,1167.62,0,1167.62
7,24,7,4,49.8411,0,0,0,0,0,0,0,0,0,0,0,4978.42,0,4978.42
7,24,8,4,106.728,0,0,0,0,0,0,0,0,0,0,0,4977.82,0,4977.82
7,24,9,4,171.282,0,0,0,0,0,0,0,0,0,0,0,8793.61,0,8793.61
7,24,10,4,222.651,0,0,0,0,0,0,0,0,0,0,0,8796.28,0,8796.28
7,24,11,4,272.67,0,0,0,0,0,0,0,0,0,0,0,8796.98,0,8796.98
7,24,12,4,298.725,0,0,0,0,0,0,0,0,0,0,0,8797.35,0,8797.35
7,24,13,4,297.518,0,0,0,0,0,0,0,0,0,0,0,8797.52,0,8797.52
7,24,14,4,272.097,0,0,0,0,0,0,0,0,0,0,0,8797.65,0,8797.65
7,24,15,4,232.474,0,0,0,0,0,0,0,0,0,0,0,6851.69,0,6851.69
7,24,16,4,167.696,0,0,0,0,0,0,0,0,0,0,0,4986.91,0,4986.91
7,24,17,4,105.54,0,0,0,0,0,0,0,0,0,0,0,3040.94,0,3040.94
7,24,18,4,42.5146,0,0,0,0,0,0,0,0,0,0,0,2149.23,0,2149.23
7,24,19,4,10.5592,0,0,0,0,0,0,0,0,0,0,0,2149.62,0,2149.62
7,24,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2146.74,0,2146.74
7,24,21,4,0,0,0,0,0,0,0,0,0,0,0,0,682.128,0,682.128
7,24,22,4,0,0,0,0,0,0,0,0,0,0,0,0,680.639,0,680.639
7,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,679.265,0,679.265
7,24,24,4,0,0,0,0,0,0,0,0,0,0,0,0,678.664,0,678.664
7,25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,678.055,0,678.055
7,25,2,5,0,0,0,0,0,0,0,0,0,0,0,0,677.649,0,677.649
7,25,3,5,0,0,0,0,0,0,0,0,0,0,0,0,677.352,0,677.352
7,25,4,5,0,0,0,0,0,0,0,0,0,0,0,0,677.117,0,677.117
7,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,676.987,0,676.987
7,25,6,5,16.6794,0,0,0,0,0,0,0,0,0,0,0,1163.32,0,1163.32
7,25,7,5,47.8413,0,0,0,0,0,0,0,0,0,0,0,4974.12,0,4974.12
7,25,8,5,18.202,0,0,0,0,0,0,0,0,0,0,0,4973.39,0,4973.39
7,25,9,5,26.8942,0,0,0,0,0,0,0,0,0,0,0,8790.64,0,8790.64
7,25,10,5,88.856,0,0,0,0,0,0,0,0,0,0,0,8794.61,0,8794.61
7,25,11,5,39.5116,0,0,0,0,0,0,0,0,0,0,0,8795.89,0,8795.89
7,25,12,5,40.5225,0,0,0,0,0,0,0,0,0,0,0,8796.72,0,8796.72
7,25,13,5,162.444,0,0,0,0,0,0,0,0,0,0,0,8797.12,0,8797.12
7,25,14,5,139.507,0,0,0,0,0,0,0,0,0,0,0,8797.51,0,8797.51
7,25,15,5,125.016,0,0,0,0,0,0,0,0,0,0,0,6851.52,0,6851.52
7,25,16,5,38.2678,0,0,0,0,0,0,0,0,0,0,0,4986.58,0,4986.58
7,25,17,5,20.7851,0,0,0,0,0,0,0,0,0,0,0,3040.68,0,3040.68
7,25,18,5,23.7431,0,0,0,0,0,0,0,0,0,0,0,2149.05,0,2149.05
7,25,19,5,7.80702,0,0,0,0,0,0,0,0,0,0,0,2149.5,0,2149.5
7,25,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2146.89,0,2146.89
7,25,21,5,0,0,0,0,0,0,0,0,0,0,0,0,684.232,0,684.232
7,25,22,5,0,0,0,0,0,0,0,0,0,0,0,0,682.991,0,682.991
7,25,23,5,0,0,0,0,0,0,0,0,0,0,0,0,681.879,0,681.879
7,25,24,5,0,0,0,0,0,0,0,0,0,0,0,0,347.434,0,347.434
7,26,1,6,0,0,0,0,0,0,0,0,0,0,0,0,346.888,0,346.888
7,26,2,6,0,0,0,0,0,0,0,0,0,0,0,0,346.649,0,346.649
7,26,3,6,0,0,0,0,0,0,0,0,0,0,0,0,346.395,0,346.395
7,26,4,6,0,0,0,0,0,0,0,0,0,0,0,0,346.18,0,346.18
7,26,5,6,0,0,0,0,0,0,0,0,0,0,0,0,346.039,0,346.039
7,26,6,6,15.832,0,0,0,0,0,0,0,0,0,0,0,345.884,0,345.884
7,26,7,6,46.8259,0,0,0,0,0,0,0,0,0,0,0,345.808,0,345.808
7,26,8,6,68.3198,0,0,0,0,0,0,0,0,0,0,0,345.753,0,345.753
7,26,9,6,105.898,0,0,0,0,0,0,0,0,0,0,0,345.178,0,345.178
7,26,10,6,127.958,0,0,0,0,0,0,0,0,0,0,0,344.129,0,344.129
7,26,11,6,151.081,0,0,0,0,0,0,0,0,0,0,0,343.528,0,343.528
7,26,12,6,164.767,0,0,0,0,0,0,0,0,0,0,0,342.565,0,342.565
7,26,13,6,163.644,0,0,0,0,0,0,0,0,0,0,0,341.663,0,341.663
7,26,14,6,151.379,0,0,0,0,0,0,0,0,0,0,0,340.688,0,340.688
7,26,15,6,163.615,0,0,0,0,0,0,0,0,0,0,0,339.664,0,339.664
7,26,16,6,35.64,0,0,0,0,0,0,0,0,0,0,0,338.688,0,338.688
7,26,17,6,22.5013,0,0,0,0,0,0,0,0,0,0,0,337.802,0,337.802
7,26,18,6,9.67965,0,0,0,0,0,0,0,0,0,0,0,337.312,0,337.312
7,26,19,6,2.74563,0,0,0,0,0,0,0,0,0,0,0,337.821,0,337.821
7,26,20,6,0,0,0,0,0,0,0,0,0,0,0,0,338.196,0,338.196
7,26,21,6,0,0,0,0,0,0,0,0,0,0,0,0,338.678,0,338.678
7,26,22,6,0,0,0,0,0,0,0,0,0,0,0,0,339.189,0,339.189
7,26,23,6,0,0,0,0,0,0,0,0,0,0,0,0,339.509,0,339.509
7,26,24,6,0,0,0,0,0,0,0,0,0,0,0,0,339.825,0,339.825
7,27,1,7,0,0,0,0,0,0,0,0,0,0,0,0,340.177,0,340.177
7,27,2,7,0,0,0,0,0,0,0,0,0,0,0,0,340.488,0,340.488
7,27,3,7,0,0,0,0,0,0,0,0,0,0,0,0,340.796,0,340.796
7,27,4,7,0,0,0,0,0,0,0,0,0,0,0,0,341.074,0,341.074
7,27,5,7,0,0,0,0,0,0,0,0,0,0,0,0,341.409,0,341.409
7,27,6,7,15.2033,0,0,0,0,0,0,0,0,0,0,0,341.694,0,341.694
7,27,7,7,49.1284,0,0,0,0,0,0,0,0,0,0,0,342.015,0,342.015
7,27,8,7,113.008,0,0,0,0,0,0,0,0,0,0,0,342.3,0,342.3
7,27,9,7,161.98,0,0,0,0,0,0,0,0,0,0,0,342.343,0,342.343
7,27,10,7,161.605,0,0,0,0,0,0,0,0,0,0,0,341.59,0,341.59
7,27,11,7,249.755,0,0,0,0,0,0,0,0,0,0,0,340.666,0,340.666
7,27,12,7,50.9826,0,0,0,0,0,0,0,0,0,0,0,339.745,0,339.745
7,27,13,7,221.494,0,0,0,0,0,0,0,0,0,0,0,339.091,0,339.091
7,27,14,7,261.232,0,0,0,0,0,0,0,0,0,0,0,338.046,0,338.046
7,27,15,7,232.557,0,0,0,0,0,0,0,0,0,0,0,338.407,0,338.407
7,27,16,7,172.04,0,0,0,0,0,0,0,0,0,0,0,337.34,0,337.34
7,27,17,7,105.307,0,0,0,0,0,0,0,0,0,0,0,336.737,0,336.737
7,27,18,7,41.7071,0,0,0,0,0,0,0,0,0,0,0,335.872,0,335.872
7,27,19,7,9.62479,0,0,0,0,0,0,0,0,0,0,0,335.144,0,335.144
7,27,20,7,0,0,0,0,0,0,0,0,0,0,0,0,334.481,0,334.481
7,27,21,7,0,0,0,0,0,0,0,0,0,0,0,0,334.044,0,334.044
7,27,22,7,0,0,0,0,0,0,0,0,0,0,0,0,334.345,0,334.345
7,27,23,7,0,0,0,0,0,0,0,0,0,0,0,0,335.059,0,335.059
7,27,24,7,0,0,0,0,0,0,0,0,0,0,0,0,669.438,0,669.438
7,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,670.012,0,670.012
7,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,670.324,0,670.324
7,28,3,1,0,0,0,0,0,0,0,0,0,0,0,0,670.749,0,670.749
7,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,671.201,0,671.201
7,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,671.62,0,671.62
7,28,6,1,15.4346,0,0,0,0,0,0,0,0,0,0,0,1158.55,0,1158.55
7,28,7,1,48.875,0,0,0,0,0,0,0,0,0,0,0,4969.89,0,4969.89
7,28,8,1,110.86,0,0,0,0,0,0,0,0,0,0,0,4969.76,0,4969.76
7,28,9,1,175.319,0,0,0,0,0,0,0,0,0,0,0,8788.62,0,8788.62
7,28,10,1,159.918,0,0,0,0,0,0,0,0,0,0,0,8791.38,0,8791.38
7,28,11,1,229.216,0,0,0,0,0,0,0,0,0,0,0,8792.58,0,8792.58
7,28,12,1,226.893,0,0,0,0,0,0,0,0,0,0,0,8793.28,0,8793.28
7,28,13,1,284.074,0,0,0,0,0,0,0,0,0,0,0,8793.89,0,8793.89
7,28,14,1,222.289,0,0,0,0,0,0,0,0,0,0,0,8794.35,0,8794.35
7,28,15,1,200.536,0,0,0,0,0,0,0,0,0,0,0,6848.68,0,6848.68
7,28,16,1,166.16,0,0,0,0,0,0,0,0,0,0,0,4984.08,0,4984.08
7,28,17,1,105.703,0,0,0,0,0,0,0,0,0,0,0,3038.42,0,3038.42
7,28,18,1,41.5462,0,0,0,0,0,0,0,0,0,0,0,2146.91,0,2146.91
7,28,19,1,9.42102,0,0,0,0,0,0,0,0,0,0,0,2147.5,0,2147.5
7,28,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2144.49,0,2144.49
7,28,21,1,0,0,0,0,0,0,0,0,0,0,0,0,681.082,0,681.082
7,28,22,1,0,0,0,0,0,0,0,0,0,0,0,0,679.98,0,679.98
7,28,23,1,0,0,0,0,0,0,0,0,0,0,0,0,679.341,0,679.341
7,28,24,1,0,0,0,0,0,0,0,0,0,0,0,0,679.215,0,679.215
7,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,679.158,0,679.158
7,29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,679.269,0,679.269
7,29,3,2,0,0,0,0,0,0,0,0,0,0,0,0,679.446,0,679.446
7,29,4,2,0,0,0,0,0,0,0,0,0,0,0,0,679.624,0,679.624
7,29,5,2,0,0,0,0,0,0,0,0,0,0,0,0,679.884,0,679.884
7,29,6,2,15.9752,0,0,0,0,0,0,0,0,0,0,0,1166.62,0,1166.62
7,29,7,2,47.0686,0,0,0,0,0,0,0,0,0,0,0,4977.86,0,4977.86
7,29,8,2,107.173,0,0,0,0,0,0,0,0,0,0,0,4977.66,0,4977.66
7,29,9,2,172.212,0,0,0,0,0,0,0,0,0,0,0,8794.48,0,8794.48
7,29,10,2,229.991,0,0,0,0,0,0,0,0,0,0,0,8796.2,0,8796.2
7,29,11,2,266.04,0,0,0,0,0,0,0,0,0,0,0,8796.95,0,8796.95
7,29,12,2,279.772,0,0,0,0,0,0,0,0,0,0,0,8797.35,0,8797.35
7,29,13,2,283.189,0,0,0,0,0,0,0,0,0,0,0,8797.69,0,8797.69
7,29,14,2,247.147,0,0,0,0,0,0,0,0,0,0,0,8797.97,0,8797.97
7,29,15,2,215.793,0,0,0,0,0,0,0,0,0,0,0,6852.09,0,6852.09
7,29,16,2,156.643,0,0,0,0,0,0,0,0,0,0,0,4987.33,0,4987.33
7,29,17,2,91.4346,0,0,0,0,0,0,0,0,0,0,0,3041.55,0,3041.55
7,29,18,2,38.8954,0,0,0,0,0,0,0,0,0,0,0,2149.97,0,2149.97
7,29,19,2,9.90377,0,0,0,0,0,0,0,0,0,0,0,2150.46,0,2150.46
7,29,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2147.85,0,2147.85
7,29,21,2,0,0,0,0,0,0,0,0,0,0,0,0,684.944,0,684.944
7,29,22,2,0,0,0,0,0,0,0,0,0,0,0,0,684.005,0,684.005
7,29,23,2,0,0,0,0,0,0,0,0,0,0,0,0,683.393,0,683.393
7,29,24,2,0,0,0,0,0,0,0,0,0,0,0,0,683.261,0,683.261
7,30,1,3,0,0,0,0,0,0,0,0,0,0,0,0,683.167,0,683.167
7,30,2,3,0,0,0,0,0,0,0,0,0,0,0,0,683.149,0,683.149
7,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,683.137,0,683.137
7,30,4,3,0,0,0,0,0,0,0,0,0,0,0,0,683.154,0,683.154
7,30,5,3,0,0,0,0,0,0,0,0,0,0,0,0,683.187,0,683.187
7,30,6,3,14.7179,0,0,0,0,0,0,0,0,0,0,0,1169.87,0,1169.87
7,30,7,3,49.708,0,0,0,0,0,0,0,0,0,0,0,4980.99,0,4980.99
7,30,8,3,109.135,0,0,0,0,0,0,0,0,0,0,0,4980.64,0,4980.64
7,30,9,3,170.94,0,0,0,0,0,0,0,0,0,0,0,8796.44,0,8796.44
7,30,10,3,225.428,0,0,0,0,0,0,0,0,0,0,0,8798.08,0,8798.08
7,30,11,3,245.878,0,0,0,0,0,0,0,0,0,0,0,8798.7,0,8798.7
7,30,12,3,140.303,0,0,0,0,0,0,0,0,0,0,0,8798.99,0,8798.99
7,30,13,3,292.106,0,0,0,0,0,0,0,0,0,0,0,8799.24,0,8799.24
7,30,14,3,275.659,0,0,0,0,0,0,0,0,0,0,0,8799.43,0,8799.43
7,30,15,3,231.729,0,0,0,0,0,0,0,0,0,0,0,6853.5,0,6853.5
7,30,16,3,170.392,0,0,0,0,0,0,0,0,0,0,0,4988.65,0,4988.65
7,30,17,3,102.721,0,0,0,0,0,0,0,0,0,0,0,3042.74,0,3042.74
7,30,18,3,41.699,0,0,0,0,0,0,0,0,0,0,0,2151.03,0,2151.03
7,30,19,3,8.91111,0,0,0,0,0,0,0,0,0,0,0,2151.4,0,2151.4
7,30,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2148.83,0,2148.83
7,30,21,3,0,0,0,0,0,0,0,0,0,0,0,0,685.302,0,685.302
7,30,22,3,0,0,0,0,0,0,0,0,0,0,0,0,684.274,0,684.274
7,30,23,3,0,0,0,0,0,0,0,0,0,0,0,0,683.416,0,683.416
7,30,24,3,0,0,0,0,0,0,0,0,0,0,0,0,683.137,0,683.137
7,31,1,4,0,0,0,0,0,0,0,0,0,0,0,0,682.908,0,682.908
7,31,2,4,0,0,0,0,0,0,0,0,0,0,0,0,682.739,0,682.739
7,31,3,4,0,0,0,0,0,0,0,0,0,0,0,0,682.64,0,682.64
7,31,4,4,0,0,0,0,0,0,0,0,0,0,0,0,682.599,0,682.599
7,31,5,4,0,0,0,0,0,0,0,0,0,0,0,0,682.504,0,682.504
7,31,6,4,13.0301,0,0,0,0,0,0,0,0,0,0,0,1168.95,0,1168.95
7,31,7,4,44.1451,0,0,0,0,0,0,0,0,0,0,0,4979.84,0,4979.84
7,31,8,4,112.109,0,0,0,0,0,0,0,0,0,0,0,4979.36,0,4979.36
7,31,9,4,160.198,0,0,0,0,0,0,0,0,0,0,0,8796.04,0,8796.04
7,31,10,4,164.859,0,0,0,0,0,0,0,0,0,0,0,8797.91,0,8797.91
7,31,11,4,275.217,0,0,0,0,0,0,0,0,0,0,0,8798.59,0,8798.59
7,31,12,4,295.526,0,0,0,0,0,0,0,0,0,0,0,8798.88,0,8798.88
7,31,13,4,294.059,0,0,0,0,0,0,0,0,0,0,0,8799.13,0,8799.13
7,31,14,4,248.627,0,0,0,0,0,0,0,0,0,0,0,8799.25,0,8799.25
7,31,15,4,232.261,0,0,0,0,0,0,0,0,0,0,0,6853.19,0,6853.19
7,31,16,4,166.331,0,0,0,0,0,0,0,0,0,0,0,4988.33,0,4988.33
7,31,17,4,69.562,0,0,0,0,0,0,0,0,0,0,0,3042.44,0,3042.44
7,31,18,4,29.8858,0,0,0,0,0,0,0,0,0,0,0,2150.67,0,2150.67
7,31,19,4,8.04449,0,0,0,0,0,0,0,0,0,0,0,2151.07,0,2151.07
7,31,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2148.55,0,2148.55
7,31,21,4,0,0,0,0,0,0,0,0,0,0,0,0,685.697,0,685.697
7,31,22,4,0,0,0,0,0,0,0,0,0,0,0,0,684.478,0,684.478
7,31,23,4,0,0,0,0,0,0,0,0,0,0,0,0,683.541,0,683.541
7,31,24,4,0,0,0,0,0,0,0,0,0,0,0,0,683.145,0,683.145
8,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,682.758,0,682.758
8,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,682.483,0,682.483
8,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,682.217,0,682.217
8,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,682.026,0,682.026
8,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,681.829,0,681.829
8,1,6,5,15.0121,0,0,0,0,0,0,0,0,0,0,0,1168.15,0,1168.15
8,1,7,5,48.8412,0,0,0,0,0,0,0,0,0,0,0,4978.95,0,4978.95
8,1,8,5,109.668,0,0,0,0,0,0,0,0,0,0,0,4978.41,0,4978.41
8,1,9,5,177.892,0,0,0,0,0,0,0,0,0,0,0,8794.78,0,8794.78
8,1,10,5,239.427,0,0,0,0,0,0,0,0,0,0,0,8797.02,0,8797.02
8,1,11,5,279.109,0,0,0,0,0,0,0,0,0,0,0,8797.65,0,8797.65
8,1,12,5,304.455,0,0,0,0,0,0,0,0,0,0,0,8797.93,0,8797.93
8,1,13,5,302.102,0,0,0,0,0,0,0,0,0,0,0,8798.14,0,8798.14
8,1,14,5,262.24,0,0,0,0,0,0,0,0,0,0,0,8798.29,0,8798.29
8,1,15,5,175.013,0,0,0,0,0,0,0,0,0,0,0,6852.3,0,6852.3
8,1,16,5,100.053,0,0,0,0,0,0,0,0,0,0,0,4987.47,0,4987.47
8,1,17,5,96.2445,0,0,0,0,0,0,0,0,0,0,0,3041.58,0,3041.58
8,1,18,5,36.7954,0,0,0,0,0,0,0,0,0,0,0,2149.82,0,2149.82
8,1,19,5,7.99758,0,0,0,0,0,0,0,0,0,0,0,2150.21,0,2150.21
8,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2147.6,0,2147.6
8,1,21,5,0,0,0,0,0,0,0,0,0,0,0,0,683.747,0,683.747
8,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,682.321,0,682.321
8,1,23,5,0,0,0,0,0,0,0,0,0,0,0,0,681.091,0,681.091
8,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,346.603,0,346.603
8,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,346.05,0,346.05
8,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,345.808,0,345.808
8,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,345.81,0,345.81
8,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,345.881,0,345.881
8,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,345.931,0,345.931
