C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design,,,,,,,,,,,,,,,,,,
Simulated:  2020-Nov-09 07:16:34,,,,,,,,,,,,,,,,,,
CSV Written:  2020-Nov-09 07:16:34,,,,,,,,,,,,,,,,,,
eQUEST 3.65.7175,,,,,,,,,,,,,,,,,,
,,,,Hourly Report,,,,,,,,,,,,,,
4,14,9,1,135.858,0,0,0,0,0,0,0,0,0,0,0,8815.01,0,8815.01
4,14,10,1,169.478,0,0,0,0,0,0,0,0,0,0,0,8813.32,0,8813.32
4,14,11,1,250.623,0,0,0,0,0,0,0,0,0,0,0,8812.11,0,8812.11
4,14,12,1,285.46,0,0,0,0,0,0,0,0,0,0,0,8811.09,0,8811.09
4,14,13,1,243.257,0,0,0,0,0,0,0,0,0,0,0,8810.31,0,8810.31
4,14,14,1,215.52,0,0,0,0,0,0,0,0,0,0,0,8809.62,0,8809.62
4,14,15,1,144.376,0,0,0,0,0,0,0,0,0,0,0,6863.1,0,6863.1
4,14,16,1,101.587,0,0,0,0,0,0,0,0,0,0,0,4997.85,0,4997.85
4,14,17,1,57.8543,0,0,0,0,0,0,0,0,0,0,0,3051.67,0,3051.67
4,14,18,1,17.6912,0,0,0,0,0,0,0,0,0,0,0,2159.68,0,2159.68
4,14,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2159.91,0,2159.91
4,14,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2158.98,0,2158.98
4,14,21,1,0,0,0,0,0,0,0,0,0,0,0,0,698.872,0,698.872
4,14,22,1,0,0,0,0,0,0,0,0,0,0,0,0,699.065,0,699.065
4,14,23,1,0,0,0,0,0,0,0,0,0,0,0,0,699.323,0,699.323
4,14,24,1,0,0,0,0,0,0,0,0,0,0,0,0,699.77,0,699.77
4,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,700.194,0,700.194
4,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,700.677,0,700.677
4,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,701.028,0,701.028
4,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,701.331,0,701.331
4,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,701.644,0,701.644
4,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1188.45,0,1188.45
4,15,7,2,27.0124,0,0,0,0,0,0,0,0,0,0,0,4999.63,0,4999.63
4,15,8,2,25.7753,0,0,0,0,0,0,0,0,0,0,0,4999.45,0,4999.45
4,15,9,2,31.5646,0,0,0,0,0,0,0,0,0,0,0,8810.61,0,8810.61
4,15,10,2,50.2417,0,0,0,0,0,0,0,0,0,0,0,8809.84,0,8809.84
4,15,11,2,45.3353,0,0,0,0,0,0,0,0,0,0,0,8809.5,0,8809.5
4,15,12,2,48.3353,0,0,0,0,0,0,0,0,0,0,0,8809.17,0,8809.17
4,15,13,2,43.3933,0,0,0,0,0,0,0,0,0,0,0,8809.08,0,8809.08
4,15,14,2,40.4009,0,0,0,0,0,0,0,0,0,0,0,8809.05,0,8809.05
4,15,15,2,32.541,0,0,0,0,0,0,0,0,0,0,0,6862.8,0,6862.8
4,15,16,2,31.5727,0,0,0,0,0,0,0,0,0,0,0,4997.65,0,4997.65
4,15,17,2,22.8804,0,0,0,0,0,0,0,0,0,0,0,3051.46,0,3051.46
4,15,18,2,14.193,0,0,0,0,0,0,0,0,0,0,0,2159.71,0,2159.71
4,15,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2160.24,0,2160.24
4,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2159.38,0,2159.38
4,15,21,2,0,0,0,0,0,0,0,0,0,0,0,0,700.386,0,700.386
4,15,22,2,0,0,0,0,0,0,0,0,0,0,0,0,700.799,0,700.799
4,15,23,2,0,0,0,0,0,0,0,0,0,0,0,0,701.448,0,701.448
4,15,24,2,0,0,0,0,0,0,0,0,0,0,0,0,702.056,0,702.056
4,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,702.653,0,702.653
4,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,703.186,0,703.186
4,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,703.744,0,703.744
4,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,704.297,0,704.297
4,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,704.853,0,704.853
4,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1191.93,0,1191.93
4,16,7,3,27.0995,0,0,0,0,23610.3,0,0,0,0,0,0,5003.42,0,28613.7
4,16,8,3,35.5053,0,0,0,0,0,0,0,0,0,0,0,5003.59,0,5003.59
4,16,9,3,40.3656,0,0,0,0,0,0,0,0,0,0,0,8815.6,0,8815.6
4,16,10,3,34.4986,0,0,0,0,0,0,0,0,0,0,0,8814.9,0,8814.9
4,16,11,3,39.4329,0,0,0,0,0,0,0,0,0,0,0,8814.82,0,8814.82
4,16,12,3,44.3837,0,0,0,0,0,0,0,0,0,0,0,8814.54,0,8814.54
4,16,13,3,41.4244,0,0,0,0,0,0,0,0,0,0,0,8814.65,0,8814.65
4,16,14,3,39.4178,0,0,0,0,0,0,0,0,0,0,0,8814.45,0,8814.45
4,16,15,3,32.5402,0,0,0,0,0,0,0,0,0,0,0,6868.05,0,6868.05
4,16,16,3,29.6237,0,0,0,0,0,0,0,0,0,0,0,5002.76,0,5002.76
4,16,17,3,22.8803,0,0,0,0,0,0,0,0,0,0,0,3056.36,0,3056.36
4,16,18,3,9.61048,0,0,0,0,0,0,0,0,0,0,0,2164.47,0,2164.47
4,16,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2165.26,0,2165.26
4,16,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2164.41,0,2164.41
4,16,21,3,0,0,0,0,0,0,0,0,0,0,0,0,705.453,0,705.453
4,16,22,3,0,0,0,0,0,0,0,0,0,0,0,0,705.858,0,705.858
4,16,23,3,0,0,0,0,0,0,0,0,0,0,0,0,706.487,0,706.487
4,16,24,3,0,0,0,0,0,0,0,0,0,0,0,0,707.077,0,707.077
4,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,707.675,0,707.675
4,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,708.299,0,708.299
4,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,708.915,0,708.915
4,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,709.497,0,709.497
4,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,710.075,0,710.075
4,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1197.31,0,1197.31
4,17,7,4,52.8825,0,0,0,0,94643.4,0,0,0,0,0,0,5009.01,0,99652.4
4,17,8,4,42.3573,0,0,0,0,40992.2,0,0,0,0,0,0,5009.12,0,46001.4
4,17,9,4,66.3531,0,0,0,0,4674.44,0,0,0,0,0,0,8819.9,0,13494.3
4,17,10,4,54.1906,0,0,0,0,0,0,0,0,0,0,0,8818.71,0,8818.71
4,17,11,4,121.843,0,0,0,0,0,0,0,0,0,0,0,8818.27,0,8818.27
4,17,12,4,136.123,0,0,0,0,0,0,0,0,0,0,0,8817.66,0,8817.66
4,17,13,4,91.0335,0,0,0,0,0,0,0,0,0,0,0,8817.18,0,8817.18
4,17,14,4,39.4159,0,0,0,0,0,0,0,0,0,0,0,8816.27,0,8816.27
4,17,15,4,32.5395,0,0,0,0,0,0,0,0,0,0,0,6869.57,0,6869.57
4,17,16,4,29.6219,0,0,0,0,0,0,0,0,0,0,0,5004.22,0,5004.22
4,17,17,4,24.7921,0,0,0,0,0,0,0,0,0,0,0,3058.05,0,3058.05
4,17,18,4,14.2123,0,0,0,0,0,0,0,0,0,0,0,2166.18,0,2166.18
4,17,19,4,0,0,0,0,0,0,0,0,0,0,0,0,2167.21,0,2167.21
4,17,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2166.34,0,2166.34
4,17,21,4,0,0,0,0,0,0,0,0,0,0,0,0,707.463,0,707.463
4,17,22,4,0,0,0,0,0,0,0,0,0,0,0,0,707.898,0,707.898
4,17,23,4,0,0,0,0,0,0,0,0,0,0,0,0,708.558,0,708.558
4,17,24,4,0,0,0,0,0,0,0,0,0,0,0,0,709.219,0,709.219
4,18,1,5,0,0,0,0,0,0,0,0,0,0,0,0,709.794,0,709.794
4,18,2,5,0,0,0,0,0,0,0,0,0,0,0,0,710.357,0,710.357
4,18,3,5,0,0,0,0,0,0,0,0,0,0,0,0,710.883,0,710.883
4,18,4,5,0,0,0,0,0,0,0,0,0,0,0,0,711.417,0,711.417
4,18,5,5,0,0,0,0,0,0,0,0,0,0,0,0,711.9,0,711.9
4,18,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1198.93,0,1198.93
4,18,7,5,57.3089,0,0,0,0,88806.1,0,0,0,0,0,0,5010.32,0,93816.4
4,18,8,5,47.2596,0,0,0,0,30667.5,0,0,0,0,0,0,5010.37,0,35677.8
4,18,9,5,66.314,0,0,0,0,0,0,0,0,0,0,0,8820.88,0,8820.88
4,18,10,5,70.3733,0,0,0,0,0,0,0,0,0,0,0,8819.55,0,8819.55
4,18,11,5,41.3919,0,0,0,0,0,0,0,0,0,0,0,8819.1,0,8819.1
4,18,12,5,42.4124,0,0,0,0,0,0,0,0,0,0,0,8818.38,0,8818.38
4,18,13,5,45.3554,0,0,0,0,0,0,0,0,0,0,0,8818.34,0,8818.34
4,18,14,5,40.394,0,0,0,0,0,0,0,0,0,0,0,8818.36,0,8818.36
4,18,15,5,138.94,0,0,0,0,0,0,0,0,0,0,0,6871.97,0,6871.97
4,18,16,5,119.043,0,0,0,0,0,0,0,0,0,0,0,5006.64,0,5006.64
4,18,17,5,52.1633,0,0,0,0,0,0,0,0,0,0,0,3060.18,0,3060.18
4,18,18,5,14.2215,0,0,0,0,0,0,0,0,0,0,0,2167.41,0,2167.41
4,18,19,5,0,0,0,0,0,0,0,0,0,0,0,0,2167.72,0,2167.72
4,18,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2166.57,0,2166.57
4,18,21,5,0,0,0,0,0,0,0,0,0,0,0,0,707.708,0,707.708
4,18,22,5,0,0,0,0,0,0,0,0,0,0,0,0,708.215,0,708.215
4,18,23,5,0,0,0,0,0,0,0,0,0,0,0,0,708.95,0,708.95
4,18,24,5,0,0,0,0,0,0,0,0,0,0,0,0,375.719,0,375.719
4,19,1,6,0,0,0,0,0,0,0,0,0,0,0,0,376.266,0,376.266
4,19,2,6,0,0,0,0,0,0,0,0,0,0,0,0,377.015,0,377.015
4,19,3,6,0,0,0,0,0,0,0,0,0,0,0,0,377.674,0,377.674
4,19,4,6,0,0,0,0,0,0,0,0,0,0,0,0,378.305,0,378.305
4,19,5,6,0,0,0,0,0,0,0,0,0,0,0,0,379.041,0,379.041
4,19,6,6,0,0,0,0,0,0,0,0,0,0,0,0,379.709,0,379.709
4,19,7,6,59.8753,0,0,0,0,0,0,0,0,0,0,0,380.441,0,380.441
4,19,8,6,132.388,0,0,0,0,0,0,0,0,0,0,0,381.148,0,381.148
4,19,9,6,201.347,0,0,0,0,0,0,0,0,0,0,0,381.816,0,381.816
4,19,10,6,259.977,0,0,0,0,0,0,0,0,0,0,0,380.694,0,380.694
4,19,11,6,157.523,0,0,0,0,0,0,0,0,0,0,0,379.604,0,379.604
4,19,12,6,135.862,0,0,0,0,0,0,0,0,0,0,0,377.998,0,377.998
4,19,13,6,164.278,0,0,0,0,0,0,0,0,0,0,0,376.81,0,376.81
4,19,14,6,74.6369,0,0,0,0,0,0,0,0,0,0,0,376.438,0,376.438
4,19,15,6,108.668,0,0,0,0,0,0,0,0,0,0,0,376.067,0,376.067
4,19,16,6,119.84,0,0,0,0,0,0,0,0,0,0,0,375.735,0,375.735
4,19,17,6,62.6706,0,0,0,0,0,0,0,0,0,0,0,375.944,0,375.944
4,19,18,6,34.4407,0,0,0,0,0,0,0,0,0,0,0,375.563,0,375.563
4,19,19,6,1.00803,0,0,0,0,0,0,0,0,0,0,0,375.281,0,375.281
4,19,20,6,0,0,0,0,0,0,0,0,0,0,0,0,375.447,0,375.447
4,19,21,6,0,0,0,0,0,0,0,0,0,0,0,0,375.55,0,375.55
4,19,22,6,0,0,0,0,0,0,0,0,0,0,0,0,376.499,0,376.499
4,19,23,6,0,0,0,0,0,0,0,0,0,0,0,0,377.119,0,377.119
4,19,24,6,0,0,0,0,0,0,0,0,0,0,0,0,377.916,0,377.916
4,20,1,7,0,0,0,0,0,0,0,0,0,0,0,0,378.549,0,378.549
4,20,2,7,0,0,0,0,0,0,0,0,0,0,0,0,379.279,0,379.279
4,20,3,7,0,0,0,0,0,0,0,0,0,0,0,0,379.907,0,379.907
4,20,4,7,0,0,0,0,0,0,0,0,0,0,0,0,380.539,0,380.539
4,20,5,7,0,0,0,0,0,0,0,0,0,0,0,0,381.221,0,381.221
4,20,6,7,0,0,0,0,0,0,0,0,0,0,0,0,381.87,0,381.87
4,20,7,7,61.5787,0,0,0,0,0,0,0,0,0,0,0,382.548,0,382.548
4,20,8,7,131.893,0,0,0,0,0,0,0,0,0,0,0,383.143,0,383.143
4,20,9,7,205.354,0,0,0,0,0,0,0,0,0,0,0,383.727,0,383.727
4,20,10,7,261.997,0,0,0,0,0,0,0,0,0,0,0,382.8,0,382.8
4,20,11,7,296.151,0,0,0,0,0,0,0,0,0,0,0,381.858,0,381.858
4,20,12,7,285.201,0,0,0,0,0,0,0,0,0,0,0,380.54,0,380.54
4,20,13,7,71.5581,0,0,0,0,0,0,0,0,0,0,0,379.426,0,379.426
4,20,14,7,65.147,0,0,0,0,0,0,0,0,0,0,0,378.401,0,378.401
4,20,15,7,38.3874,0,0,0,0,0,0,0,0,0,0,0,377.597,0,377.597
4,20,16,7,38.3815,0,0,0,0,0,0,0,0,0,0,0,377.893,0,377.893
4,20,17,7,24.7913,0,0,0,0,0,0,0,0,0,0,0,377.786,0,377.786
4,20,18,7,6.79482,0,0,0,0,0,0,0,0,0,0,0,378.106,0,378.106
4,20,19,7,0,0,0,0,0,0,0,0,0,0,0,0,378.188,0,378.188
4,20,20,7,0,0,0,0,0,0,0,0,0,0,0,0,378.666,0,378.666
4,20,21,7,0,0,0,0,0,0,0,0,0,0,0,0,379.327,0,379.327
4,20,22,7,0,0,0,0,0,0,0,0,0,0,0,0,379.941,0,379.941
4,20,23,7,0,0,0,0,0,0,0,0,0,0,0,0,380.501,0,380.501
4,20,24,7,0,0,0,0,0,0,0,0,0,0,0,0,714.849,0,714.849
4,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,715.253,0,715.253
4,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,715.527,0,715.527
4,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,715.778,0,715.778
4,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,716.134,0,716.134
4,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,716.389,0,716.389
4,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1203.13,0,1203.13
4,21,7,1,55.4007,0,0,0,0,98506.8,0,0,0,0,0,0,5014.39,0,103521
4,21,8,1,48.2193,0,0,0,0,24309.5,0,0,0,0,0,0,5014.28,0,29323.7
4,21,9,1,54.1235,0,0,0,0,0,0,0,0,0,0,0,8823.62,0,8823.62
4,21,10,1,68.1029,0,0,0,0,0,0,0,0,0,0,0,8822.05,0,8822.05
4,21,11,1,116.982,0,0,0,0,0,0,0,0,0,0,0,8821.08,0,8821.08
4,21,12,1,127.989,0,0,0,0,0,0,0,0,0,0,0,8819.73,0,8819.73
4,21,13,1,190.121,0,0,0,0,0,0,0,0,0,0,0,8818.66,0,8818.66
4,21,14,1,117.035,0,0,0,0,0,0,0,0,0,0,0,8817.29,0,8817.29
4,21,15,1,109.391,0,0,0,0,0,0,0,0,0,0,0,6869.91,0,6869.91
4,21,16,1,107.8,0,0,0,0,0,0,0,0,0,0,0,5003.78,0,5003.78
4,21,17,1,57.5883,0,0,0,0,0,0,0,0,0,0,0,3057.23,0,3057.23
4,21,18,1,6.79658,0,0,0,0,0,0,0,0,0,0,0,2164.88,0,2164.88
4,21,19,1,1.0091,0,0,0,0,0,0,0,0,0,0,0,2165.33,0,2165.33
4,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2164.49,0,2164.49
4,21,21,1,0,0,0,0,0,0,0,0,0,0,0,0,705.323,0,705.323
4,21,22,1,0,0,0,0,0,0,0,0,0,0,0,0,705.644,0,705.644
4,21,23,1,0,0,0,0,0,0,0,0,0,0,0,0,706.071,0,706.071
4,21,24,1,0,0,0,0,0,0,0,0,0,0,0,0,706.562,0,706.562
4,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,706.901,0,706.901
4,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,707.195,0,707.195
4,22,3,2,0,0,0,0,0,0,0,0,0,0,0,0,707.472,0,707.472
4,22,4,2,0,0,0,0,0,0,0,0,0,0,0,0,707.832,0,707.832
4,22,5,2,0,0,0,0,0,0,0,0,0,0,0,0,708.121,0,708.121
4,22,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1195.04,0,1195.04
4,22,7,2,32.477,0,0,0,0,0,0,0,0,0,0,0,5006.42,0,5006.42
4,22,8,2,20.9495,0,0,0,0,0,0,0,0,0,0,0,5006.38,0,5006.38
4,22,9,2,29.6138,0,0,0,0,0,0,0,0,0,0,0,8817.69,0,8817.69
4,22,10,2,42.3097,0,0,0,0,0,0,0,0,0,0,0,8816.61,0,8816.61
4,22,11,2,41.3856,0,0,0,0,0,0,0,0,0,0,0,8816.07,0,8816.07
4,22,12,2,44.3718,0,0,0,0,0,0,0,0,0,0,0,8815.21,0,8815.21
4,22,13,2,43.3791,0,0,0,0,0,0,0,0,0,0,0,8814.47,0,8814.47
4,22,14,2,46.2738,0,0,0,0,0,0,0,0,0,0,0,8813.81,0,8813.81
4,22,15,2,78.4295,0,0,0,0,0,0,0,0,0,0,0,6867.05,0,6867.05
4,22,16,2,81.6384,0,0,0,0,0,0,0,0,0,0,0,5001.45,0,5001.45
4,22,17,2,43.9647,0,0,0,0,0,0,0,0,0,0,0,3054.62,0,3054.62
4,22,18,2,24.9174,0,0,0,0,0,0,0,0,0,0,0,2162.17,0,2162.17
4,22,19,2,0.92545,0,0,0,0,0,0,0,0,0,0,0,2162.88,0,2162.88
4,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2161.87,0,2161.87
4,22,21,2,0,0,0,0,0,0,0,0,0,0,0,0,702.715,0,702.715
4,22,22,2,0,0,0,0,0,0,0,0,0,0,0,0,703.31,0,703.31
4,22,23,2,0,0,0,0,0,0,0,0,0,0,0,0,703.865,0,703.865
4,22,24,2,0,0,0,0,0,0,0,0,0,0,0,0,704.401,0,704.401
4,23,1,3,0,0,0,0,0,0,0,0,0,0,0,0,704.81,0,704.81
4,23,2,3,0,0,0,0,0,0,0,0,0,0,0,0,705.209,0,705.209
4,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,705.661,0,705.661
4,23,4,3,0,0,0,0,0,0,0,0,0,0,0,0,706.052,0,706.052
4,23,5,3,0,0,0,0,0,0,0,0,0,0,0,0,706.349,0,706.349
4,23,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1193.26,0,1193.26
4,23,7,3,32.496,0,0,0,0,0,0,0,0,0,0,0,5004.82,0,5004.82
4,23,8,3,33.4935,0,0,0,0,0,0,0,0,0,0,0,5004.89,0,5004.89
4,23,9,3,33.4938,0,0,0,0,0,0,0,0,0,0,0,8816.85,0,8816.85
4,23,10,3,52.1448,0,0,0,0,0,0,0,0,0,0,0,8816.36,0,8816.36
4,23,11,3,51.22,0,0,0,0,0,0,0,0,0,0,0,8816.35,0,8816.35
4,23,12,3,48.3066,0,0,0,0,0,0,0,0,0,0,0,8816.1,0,8816.1
4,23,13,3,142.35,0,0,0,0,0,0,0,0,0,0,0,8816.07,0,8816.07
4,23,14,3,193.749,0,0,0,0,0,0,0,0,0,0,0,8815.83,0,8815.83
4,23,15,3,226.283,0,0,0,0,0,0,0,0,0,0,0,6869.19,0,6869.19
4,23,16,3,176.085,0,0,0,0,0,0,0,0,0,0,0,5003.17,0,5003.17
4,23,17,3,108.597,0,0,0,0,0,0,0,0,0,0,0,3056.23,0,3056.23
4,23,18,3,39.2892,0,0,0,0,0,0,0,0,0,0,0,2163.79,0,2163.79
4,23,19,3,1.39265,0,0,0,0,0,0,0,0,0,0,0,2164.29,0,2164.29
4,23,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2163.08,0,2163.08
4,23,21,3,0,0,0,0,0,0,0,0,0,0,0,0,703.199,0,703.199
4,23,22,3,0,0,0,0,0,0,0,0,0,0,0,0,703.999,0,703.999
4,23,23,3,0,0,0,0,0,0,0,0,0,0,0,0,704.633,0,704.633
4,23,24,3,0,0,0,0,0,0,0,0,0,0,0,0,705.513,0,705.513
4,24,1,4,0,0,0,0,0,0,0,0,0,0,0,0,706.197,0,706.197
4,24,2,4,0,0,0,0,0,0,0,0,0,0,0,0,706.947,0,706.947
4,24,3,4,0,0,0,0,0,0,0,0,0,0,0,0,707.659,0,707.659
4,24,4,4,0,0,0,0,0,0,0,0,0,0,0,0,708.35,0,708.35
4,24,5,4,0,0,0,0,0,0,0,0,0,0,0,0,708.88,0,708.88
4,24,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,1196
4,24,7,4,63.7797,0,0,0,0,51410.6,0,0,0,0,0,0,5007.6,0,56418.2
4,24,8,4,138.976,0,0,0,0,0,0,0,0,0,0,0,5007.78,0,5007.78
4,24,9,4,209.854,0,0,0,0,0,0,0,0,0,0,0,8819.08,0,8819.08
4,24,10,4,257.852,0,0,0,0,0,0,0,0,0,0,0,8817.68,0,8817.68
4,24,11,4,311.305,0,0,0,0,0,0,0,0,0,0,0,8816.52,0,8816.52
4,24,12,4,330.537,0,0,0,0,0,0,0,0,0,0,0,8815.29,0,8815.29
4,24,13,4,324.469,0,0,0,0,0,0,0,0,0,0,0,8814.39,0,8814.39
4,24,14,4,294.668,0,0,0,0,0,0,0,0,0,0,0,8813.56,0,8813.56
4,24,15,4,243.42,0,0,0,0,0,0,0,0,0,0,0,6866.79,0,6866.79
4,24,16,4,185.738,0,0,0,0,0,0,0,0,0,0,0,5001.05,0,5001.05
4,24,17,4,110.248,0,0,0,0,0,0,0,0,0,0,0,3054.5,0,3054.5
4,24,18,4,39.8843,0,0,0,0,0,0,0,0,0,0,0,2162.25,0,2162.25
4,24,19,4,1.02079,0,0,0,0,0,0,0,0,0,0,0,2162.6,0,2162.6
4,24,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2161.48,0,2161.48
4,24,21,4,0,0,0,0,0,0,0,0,0,0,0,0,700.987,0,700.987
4,24,22,4,0,0,0,0,0,0,0,0,0,0,0,0,701.752,0,701.752
4,24,23,4,0,0,0,0,0,0,0,0,0,0,0,0,702.187,0,702.187
4,24,24,4,0,0,0,0,0,0,0,0,0,0,0,0,702.933,0,702.933
4,25,1,5,0,0,0,0,0,0,0,0,0,0,0,0,703.513,0,703.513
4,25,2,5,0,0,0,0,0,0,0,0,0,0,0,0,704.085,0,704.085
4,25,3,5,0,0,0,0,0,0,0,0,0,0,0,0,704.734,0,704.734
4,25,4,5,0,0,0,0,0,0,0,0,0,0,0,0,705.268,0,705.268
4,25,5,5,0,0,0,0,0,0,0,0,0,0,0,0,705.917,0,705.917
4,25,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1193.02,0,1193.02
4,25,7,5,68.0848,0,0,0,0,0,0,0,0,0,0,0,5004.68,0,5004.68
4,25,8,5,140.639,0,0,0,0,0,0,0,0,0,0,0,5004.76,0,5004.76
4,25,9,5,205.923,0,0,0,0,0,0,0,0,0,0,0,8816.56,0,8816.56
4,25,10,5,261.924,0,0,0,0,0,0,0,0,0,0,0,8814.59,0,8814.59
4,25,11,5,305.951,0,0,0,0,0,0,0,0,0,0,0,8813.2,0,8813.2
4,25,12,5,332.704,0,0,0,0,0,0,0,0,0,0,0,8811.96,0,8811.96
4,25,13,5,323.454,0,0,0,0,0,0,0,0,0,0,0,8811.21,0,8811.21
4,25,14,5,297.171,0,0,0,0,0,0,0,0,0,0,0,8810.44,0,8810.44
4,25,15,5,238.003,0,0,0,0,0,0,0,0,0,0,0,6863.82,0,6863.82
4,25,16,5,182.478,0,0,0,0,0,0,0,0,0,0,0,4998.45,0,4998.45
4,25,17,5,92.302,0,0,0,0,0,0,0,0,0,0,0,3052.12,0,3052.12
4,25,18,5,37.5444,0,0,0,0,0,0,0,0,0,0,0,2160.03,0,2160.03
4,25,19,5,1.99457,0,0,0,0,0,0,0,0,0,0,0,2160.15,0,2160.15
4,25,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2159.12,0,2159.12
4,25,21,5,0,0,0,0,0,0,0,0,0,0,0,0,697.827,0,697.827
4,25,22,5,0,0,0,0,0,0,0,0,0,0,0,0,698.433,0,698.433
4,25,23,5,0,0,0,0,0,0,0,0,0,0,0,0,698.435,0,698.435
4,25,24,5,0,0,0,0,0,0,0,0,0,0,0,0,365.21,0,365.21
4,26,1,6,0,0,0,0,0,0,0,0,0,0,0,0,365.618,0,365.618
4,26,2,6,0,0,0,0,0,0,0,0,0,0,0,0,366.181,0,366.181
4,26,3,6,0,0,0,0,0,0,0,0,0,0,0,0,366.698,0,366.698
4,26,4,6,0,0,0,0,0,0,0,0,0,0,0,0,367.369,0,367.369
4,26,5,6,0,0,0,0,0,0,0,0,0,0,0,0,367.877,0,367.877
4,26,6,6,14.1171,0,0,0,0,0,0,0,0,0,0,0,368.413,0,368.413
4,26,7,6,69.732,0,0,0,0,0,0,0,0,0,0,0,368.906,0,368.906
4,26,8,6,132.413,0,0,0,0,0,0,0,0,0,0,0,369.454,0,369.454
4,26,9,6,207.529,0,0,0,0,0,0,0,0,0,0,0,369.605,0,369.605
4,26,10,6,256.791,0,0,0,0,0,0,0,0,0,0,0,368.493,0,368.493
4,26,11,6,302.896,0,0,0,0,0,0,0,0,0,0,0,367.507,0,367.507
4,26,12,6,328.566,0,0,0,0,0,0,0,0,0,0,0,366.088,0,366.088
4,26,13,6,201.478,0,0,0,0,0,0,0,0,0,0,0,365.037,0,365.037
4,26,14,6,289.556,0,0,0,0,0,0,0,0,0,0,0,364.052,0,364.052
4,26,15,6,234.403,0,0,0,0,0,0,0,0,0,0,0,363.26,0,363.26
4,26,16,6,162.415,0,0,0,0,0,0,0,0,0,0,0,362.707,0,362.707
4,26,17,6,103.035,0,0,0,0,0,0,0,0,0,0,0,361.55,0,361.55
4,26,18,6,34.0397,0,0,0,0,0,0,0,0,0,0,0,360.651,0,360.651
4,26,19,6,2.03212,0,0,0,0,0,0,0,0,0,0,0,359.998,0,359.998
4,26,20,6,0,0,0,0,0,0,0,0,0,0,0,0,359.396,0,359.396
4,26,21,6,0,0,0,0,0,0,0,0,0,0,0,0,359.56,0,359.56
4,26,22,6,0,0,0,0,0,0,0,0,0,0,0,0,360.346,0,360.346
4,26,23,6,0,0,0,0,0,0,0,0,0,0,0,0,361.003,0,361.003
4,26,24,6,0,0,0,0,0,0,0,0,0,0,0,0,361.73,0,361.73
4,27,1,7,0,0,0,0,0,0,0,0,0,0,0,0,362.348,0,362.348
4,27,2,7,0,0,0,0,0,0,0,0,0,0,0,0,362.945,0,362.945
4,27,3,7,0,0,0,0,0,0,0,0,0,0,0,0,363.463,0,363.463
4,27,4,7,0,0,0,0,0,0,0,0,0,0,0,0,363.935,0,363.935
4,27,5,7,0,0,0,0,0,0,0,0,0,0,0,0,364.305,0,364.305
4,27,6,7,9.35164,0,0,0,0,0,0,0,0,0,0,0,364.787,0,364.787
