C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design,,,,,,,,,,,,,,,,,
Simulated:  2020-Nov-09 07:28:43,,,,,,,,,,,,,,,,,
CSV Written:  2020-Nov-09 07:28:43,,,,,,,,,,,,,,,,,
eQUEST 3.65.7175,,,,,,,,,,,,,,,,,
,,,,Hourly Report,,,,,,,,,,,,,
,,,,EM1 Hourly Report Block,FM1 Hourly Report Block,,,,,,,,,,,,
,,,,EXTERIOR-WALL,FUEL-METER,,,,,,,,,,,,
,,,,EL1 Roof (T.16.E17),FM1,,,,,,,,,,,,
,,,Day,Var 1,Var 1,Var 2,Var 3,Var 4,Var 5,Var 6,Var 7,Var 8,Var 9,Var 10,Var 11,Var 12,Var 20
Month,Day,Hour,Type,Total solar rad on wall after shading (Btu/Hr-Ft2),Lighting end-use energy,Task lighting end-use energy,Miscellaneous equipment end-use energy,Heating end-use energy,Cooling end-use energy,Heat rejection end-use energy,Auxiliary end-use energy (pumps),Vent fan end-use energy,Refrigeration systems end-use energy,Supplemental heat pump end-use energy,Domestic hot water end-use energy,Exterior to the building end-use energy,Total end-use energy
8,6,22,3,0,0,0,0,0,0,0,0,0,0,0,684.929,0,684.929
8,6,23,3,0,0,0,0,0,0,0,0,0,0,0,684.39,0,684.39
8,6,24,3,0,0,0,0,0,0,0,0,0,0,0,684.322,0,684.322
8,7,1,4,0,0,0,0,0,0,0,0,0,0,0,684.239,0,684.239
8,7,2,4,0,0,0,0,0,0,0,0,0,0,0,684.166,0,684.166
8,7,3,4,0,0,0,0,0,0,0,0,0,0,0,684.159,0,684.159
8,7,4,4,0,0,0,0,0,0,0,0,0,0,0,684.329,0,684.329
8,7,5,4,0,0,0,0,0,0,0,0,0,0,0,684.458,0,684.458
8,7,6,4,10.6409,0,0,0,0,0,0,0,0,0,0,1171.18,0,1171.18
8,7,7,4,26.5591,0,0,0,0,0,0,0,0,0,0,4982.27,0,4982.27
8,7,8,4,76.461,0,0,0,0,0,0,0,0,0,0,4981.98,0,4981.98
8,7,9,4,134.38,0,0,0,0,0,0,0,0,0,0,8797.49,0,8797.49
8,7,10,4,186.988,0,0,0,0,0,0,0,0,0,0,8798.85,0,8798.85
8,7,11,4,221.04,0,0,0,0,0,0,0,0,0,0,8799.43,0,8799.43
8,7,12,4,244.321,0,0,0,0,0,0,0,0,0,0,8799.74,0,8799.74
8,7,13,4,238.045,0,0,0,0,0,0,0,0,0,0,8800,0,8800
8,7,14,4,218.422,0,0,0,0,0,0,0,0,0,0,8800.22,0,8800.22
8,7,15,4,180.251,0,0,0,0,0,0,0,0,0,0,6854.26,0,6854.26
8,7,16,4,127.194,0,0,0,0,0,0,0,0,0,0,4989.43,0,4989.43
8,7,17,4,67.6603,0,0,0,0,0,0,0,0,0,0,3043.54,0,3043.54
8,7,18,4,21.359,0,0,0,0,0,0,0,0,0,0,2151.82,0,2151.82
8,7,19,4,6.31166,0,0,0,0,0,0,0,0,0,0,2152.24,0,2152.24
8,7,20,4,0,0,0,0,0,0,0,0,0,0,0,2149.88,0,2149.88
8,7,21,4,0,0,0,0,0,0,0,0,0,0,0,687.097,0,687.097
8,7,22,4,0,0,0,0,0,0,0,0,0,0,0,686.392,0,686.392
8,7,23,4,0,0,0,0,0,0,0,0,0,0,0,685.824,0,685.824
8,7,24,4,0,0,0,0,0,0,0,0,0,0,0,685.739,0,685.739
8,8,1,5,0,0,0,0,0,0,0,0,0,0,0,685.624,0,685.624
8,8,2,5,0,0,0,0,0,0,0,0,0,0,0,685.599,0,685.599
8,8,3,5,0,0,0,0,0,0,0,0,0,0,0,685.568,0,685.568
8,8,4,5,0,0,0,0,0,0,0,0,0,0,0,685.569,0,685.569
8,8,5,5,0,0,0,0,0,0,0,0,0,0,0,685.65,0,685.65
8,8,6,5,9.29956,0,0,0,0,0,0,0,0,0,0,1172.22,0,1172.22
8,8,7,5,27.5491,0,0,0,0,0,0,0,0,0,0,4983.34,0,4983.34
8,8,8,5,75.146,0,0,0,0,0,0,0,0,0,0,4983,0,4983
8,8,9,5,131.554,0,0,0,0,0,0,0,0,0,0,8798.42,0,8798.42
8,8,10,5,172.908,0,0,0,0,0,0,0,0,0,0,8799.64,0,8799.64
8,8,11,5,215.966,0,0,0,0,0,0,0,0,0,0,8800.14,0,8800.14
8,8,12,5,238.726,0,0,0,0,0,0,0,0,0,0,8800.34,0,8800.34
8,8,13,5,234.322,0,0,0,0,0,0,0,0,0,0,8800.57,0,8800.57
8,8,14,5,214.264,0,0,0,0,0,0,0,0,0,0,8800.69,0,8800.69
8,8,15,5,180.078,0,0,0,0,0,0,0,0,0,0,6854.68,0,6854.68
8,8,16,5,128.319,0,0,0,0,0,0,0,0,0,0,4989.8,0,4989.8
8,8,17,5,68.5129,0,0,0,0,0,0,0,0,0,0,3043.89,0,3043.89
8,8,18,5,20.7755,0,0,0,0,0,0,0,0,0,0,2152.13,0,2152.13
8,8,19,5,5.75694,0,0,0,0,0,0,0,0,0,0,2152.52,0,2152.52
8,8,20,5,0,0,0,0,0,0,0,0,0,0,0,2150.18,0,2150.18
8,8,21,5,0,0,0,0,0,0,0,0,0,0,0,687.171,0,687.171
8,8,22,5,0,0,0,0,0,0,0,0,0,0,0,686.526,0,686.526
8,8,23,5,0,0,0,0,0,0,0,0,0,0,0,685.807,0,685.807
8,8,24,5,0,0,0,0,0,0,0,0,0,0,0,351.845,0,351.845
8,9,1,6,0,0,0,0,0,0,0,0,0,0,0,351.665,0,351.665
8,9,2,6,0,0,0,0,0,0,0,0,0,0,0,351.822,0,351.822
8,9,3,6,0,0,0,0,0,0,0,0,0,0,0,351.91,0,351.91
8,9,4,6,0,0,0,0,0,0,0,0,0,0,0,352.036,0,352.036
8,9,5,6,0,0,0,0,0,0,0,0,0,0,0,352.218,0,352.218
8,9,6,6,9.2606,0,0,0,0,0,0,0,0,0,0,352.45,0,352.45
8,9,7,6,26.4312,0,0,0,0,0,0,0,0,0,0,352.678,0,352.678
8,9,8,6,76.3285,0,0,0,0,0,0,0,0,0,0,352.965,0,352.965
8,9,9,6,135.016,0,0,0,0,0,0,0,0,0,0,352.925,0,352.925
8,9,10,6,185.136,0,0,0,0,0,0,0,0,0,0,351.717,0,351.717
8,9,11,6,222.366,0,0,0,0,0,0,0,0,0,0,350.509,0,350.509
8,9,12,6,243.944,0,0,0,0,0,0,0,0,0,0,349.112,0,349.112
8,9,13,6,240.93,0,0,0,0,0,0,0,0,0,0,347.813,0,347.813
8,9,14,6,220.156,0,0,0,0,0,0,0,0,0,0,346.706,0,346.706
8,9,15,6,180.128,0,0,0,0,0,0,0,0,0,0,345.701,0,345.701
8,9,16,6,124.371,0,0,0,0,0,0,0,0,0,0,344.761,0,344.761
8,9,17,6,68.7753,0,0,0,0,0,0,0,0,0,0,343.665,0,343.665
8,9,18,6,20.4951,0,0,0,0,0,0,0,0,0,0,342.521,0,342.521
8,9,19,6,5.41837,0,0,0,0,0,0,0,0,0,0,341.552,0,341.552
8,9,20,6,0,0,0,0,0,0,0,0,0,0,0,340.651,0,340.651
8,9,21,6,0,0,0,0,0,0,0,0,0,0,0,340.196,0,340.196
8,9,22,6,0,0,0,0,0,0,0,0,0,0,0,340.488,0,340.488
8,9,23,6,0,0,0,0,0,0,0,0,0,0,0,340.902,0,340.902
8,9,24,6,0,0,0,0,0,0,0,0,0,0,0,341.269,0,341.269
8,10,1,7,0,0,0,0,0,0,0,0,0,0,0,341.557,0,341.557
8,10,2,7,0,0,0,0,0,0,0,0,0,0,0,341.814,0,341.814
8,10,3,7,0,0,0,0,0,0,0,0,0,0,0,342.02,0,342.02
8,10,4,7,0,0,0,0,0,0,0,0,0,0,0,342.209,0,342.209
8,10,5,7,0,0,0,0,0,0,0,0,0,0,0,342.439,0,342.439
8,10,6,7,9.70867,0,0,0,0,0,0,0,0,0,0,342.648,0,342.648
8,10,7,7,27.2108,0,0,0,0,0,0,0,0,0,0,342.94,0,342.94
8,10,8,7,75.9571,0,0,0,0,0,0,0,0,0,0,343.249,0,343.249
8,10,9,7,132.733,0,0,0,0,0,0,0,0,0,0,343.24,0,343.24
8,10,10,7,180.38,0,0,0,0,0,0,0,0,0,0,342.197,0,342.197
8,10,11,7,223.99,0,0,0,0,0,0,0,0,0,0,340.934,0,340.934
8,10,12,7,243.661,0,0,0,0,0,0,0,0,0,0,339.504,0,339.504
8,10,13,7,236.088,0,0,0,0,0,0,0,0,0,0,338.189,0,338.189
8,10,14,7,210.654,0,0,0,0,0,0,0,0,0,0,336.961,0,336.961
8,10,15,7,160.05,0,0,0,0,0,0,0,0,0,0,335.907,0,335.907
8,10,16,7,124.949,0,0,0,0,0,0,0,0,0,0,334.757,0,334.757
8,10,17,7,66.5075,0,0,0,0,0,0,0,0,0,0,333.569,0,333.569
8,10,18,7,21.8206,0,0,0,0,0,0,0,0,0,0,332.367,0,332.367
8,10,19,7,4.45314,0,0,0,0,0,0,0,0,0,0,331.22,0,331.22
8,10,20,7,0,0,0,0,0,0,0,0,0,0,0,330.394,0,330.394
8,10,21,7,0,0,0,0,0,0,0,0,0,0,0,329.981,0,329.981
8,10,22,7,0,0,0,0,0,0,0,0,0,0,0,330.271,0,330.271
8,10,23,7,0,0,0,0,0,0,0,0,0,0,0,330.517,0,330.517
8,10,24,7,0,0,0,0,0,0,0,0,0,0,0,664.662,0,664.662
8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,664.783,0,664.783
8,11,2,1,0,0,0,0,0,0,0,0,0,0,0,664.836,0,664.836
8,11,3,1,0,0,0,0,0,0,0,0,0,0,0,664.892,0,664.892
8,11,4,1,0,0,0,0,0,0,0,0,0,0,0,664.983,0,664.983
8,11,5,1,0,0,0,0,0,0,0,0,0,0,0,665.088,0,665.088
8,11,6,1,0,0,0,0,0,0,0,0,0,0,0,1151.73,0,1151.73
8,11,7,1,26.0524,0,0,0,0,0,0,0,0,0,0,4962.81,0,4962.81
8,11,8,1,76.3246,0,0,0,0,0,0,0,0,0,0,4962.51,0,4962.51
8,11,9,1,103.764,0,0,0,0,0,0,0,0,0,0,8782.11,0,8782.11
8,11,10,1,165.996,0,0,0,0,0,0,0,0,0,0,8787.82,0,8787.82
8,11,11,1,220.109,0,0,0,0,0,0,0,0,0,0,8789.38,0,8789.38
8,11,12,1,233.835,0,0,0,0,0,0,0,0,0,0,8790.33,0,8790.33
8,11,13,1,234.413,0,0,0,0,0,0,0,0,0,0,8790.96,0,8790.96
8,11,14,1,214.414,0,0,0,0,0,0,0,0,0,0,8791.53,0,8791.53
8,11,15,1,161.979,0,0,0,0,0,0,0,0,0,0,6845.95,0,6845.95
8,11,16,1,31.3319,0,0,0,0,0,0,0,0,0,0,4981.43,0,4981.43
8,11,17,1,48.4401,0,0,0,0,0,0,0,0,0,0,3035.83,0,3035.83
8,11,18,1,12.0943,0,0,0,0,0,0,0,0,0,0,2144.42,0,2144.42
8,11,19,1,1.43108,0,0,0,0,0,0,0,0,0,0,2145.18,0,2145.18
8,11,20,1,0,0,0,0,0,0,0,0,0,0,0,2141.75,0,2141.75
8,11,21,1,0,0,0,0,0,0,0,0,0,0,0,678.766,0,678.766
8,11,22,1,0,0,0,0,0,0,0,0,0,0,0,677.467,0,677.467
8,11,23,1,0,0,0,0,0,0,0,0,0,0,0,676.294,0,676.294
8,11,24,1,0,0,0,0,0,0,0,0,0,0,0,675.823,0,675.823
8,12,1,2,0,0,0,0,0,0,0,0,0,0,0,675.46,0,675.46
8,12,2,2,0,0,0,0,0,0,0,0,0,0,0,675.314,0,675.314
8,12,3,2,0,0,0,0,0,0,0,0,0,0,0,675.33,0,675.33
8,12,4,2,0,0,0,0,0,0,0,0,0,0,0,675.331,0,675.331
8,12,5,2,0,0,0,0,0,0,0,0,0,0,0,675.394,0,675.394
8,12,6,2,0,0,0,0,0,0,0,0,0,0,0,1161.95,0,1161.95
8,12,7,2,26.3601,0,0,0,0,0,0,0,0,0,0,4973,0,4973
8,12,8,2,74.7561,0,0,0,0,0,0,0,0,0,0,4972.64,0,4972.64
8,12,9,2,130.838,0,0,0,0,0,0,0,0,0,0,8791.1,0,8791.1
8,12,10,2,181.494,0,0,0,0,0,0,0,0,0,0,8793.54,0,8793.54
8,12,11,2,214.109,0,0,0,0,0,0,0,0,0,0,8794.54,0,8794.54
8,12,12,2,227.704,0,0,0,0,0,0,0,0,0,0,8795.02,0,8795.02
8,12,13,2,181,0,0,0,0,0,0,0,0,0,0,8795.38,0,8795.38
8,12,14,2,206.342,0,0,0,0,0,0,0,0,0,0,8795.66,0,8795.66
8,12,15,2,171.522,0,0,0,0,0,0,0,0,0,0,6849.79,0,6849.79
8,12,16,2,120.917,0,0,0,0,0,0,0,0,0,0,4985.09,0,4985.09
8,12,17,2,67.4519,0,0,0,0,0,0,0,0,0,0,3039.38,0,3039.38
8,12,18,2,20.6216,0,0,0,0,0,0,0,0,0,0,2147.79,0,2147.79
8,12,19,2,4.63836,0,0,0,0,0,0,0,0,0,0,2148.33,0,2148.33
8,12,20,2,0,0,0,0,0,0,0,0,0,0,0,2145.35,0,2145.35
8,12,21,2,0,0,0,0,0,0,0,0,0,0,0,681.588,0,681.588
8,12,22,2,0,0,0,0,0,0,0,0,0,0,0,680.477,0,680.477
8,12,23,2,0,0,0,0,0,0,0,0,0,0,0,679.262,0,679.262
8,12,24,2,0,0,0,0,0,0,0,0,0,0,0,678.816,0,678.816
8,13,1,3,0,0,0,0,0,0,0,0,0,0,0,678.338,0,678.338
8,13,2,3,0,0,0,0,0,0,0,0,0,0,0,678.13,0,678.13
8,13,3,3,0,0,0,0,0,0,0,0,0,0,0,678.016,0,678.016
8,13,4,3,0,0,0,0,0,0,0,0,0,0,0,677.99,0,677.99
8,13,5,3,0,0,0,0,0,0,0,0,0,0,0,677.932,0,677.932
8,13,6,3,0,0,0,0,0,0,0,0,0,0,0,1164.4,0,1164.4
8,13,7,3,26.2797,0,0,0,0,0,0,0,0,0,0,4975.29,0,4975.29
8,13,8,3,61.9643,0,0,0,0,0,0,0,0,0,0,4974.9,0,4974.9
8,13,9,3,106.63,0,0,0,0,0,0,0,0,0,0,8792.94,0,8792.94
8,13,10,3,179.243,0,0,0,0,0,0,0,0,0,0,8795.3,0,8795.3
8,13,11,3,212.947,0,0,0,0,0,0,0,0,0,0,8796.21,0,8796.21
8,13,12,3,158.602,0,0,0,0,0,0,0,0,0,0,8796.54,0,8796.54
8,13,13,3,164.143,0,0,0,0,0,0,0,0,0,0,8796.83,0,8796.83
8,13,14,3,51.2927,0,0,0,0,0,0,0,0,0,0,8796.99,0,8796.99
8,13,15,3,86.7578,0,0,0,0,0,0,0,0,0,0,6851.23,0,6851.23
8,13,16,3,58.8025,0,0,0,0,0,0,0,0,0,0,4986.73,0,4986.73
8,13,17,3,53.3804,0,0,0,0,0,0,0,0,0,0,3041.05,0,3041.05
8,13,18,3,10.1537,0,0,0,0,0,0,0,0,0,0,2149.38,0,2149.38
8,13,19,3,4.51787,0,0,0,0,0,0,0,0,0,0,2149.87,0,2149.87
8,13,20,3,0,0,0,0,0,0,0,0,0,0,0,2147.24,0,2147.24
8,13,21,3,0,0,0,0,0,0,0,0,0,0,0,685.077,0,685.077
8,13,22,3,0,0,0,0,0,0,0,0,0,0,0,683.888,0,683.888
8,13,23,3,0,0,0,0,0,0,0,0,0,0,0,683.252,0,683.252
8,13,24,3,0,0,0,0,0,0,0,0,0,0,0,682.953,0,682.953
8,14,1,4,0,0,0,0,0,0,0,0,0,0,0,682.768,0,682.768
8,14,2,4,0,0,0,0,0,0,0,0,0,0,0,682.701,0,682.701
8,14,3,4,0,0,0,0,0,0,0,0,0,0,0,682.652,0,682.652
8,14,4,4,0,0,0,0,0,0,0,0,0,0,0,682.635,0,682.635
8,14,5,4,0,0,0,0,0,0,0,0,0,0,0,682.643,0,682.643
8,14,6,4,0,0,0,0,0,0,0,0,0,0,0,1169.12,0,1169.12
8,14,7,4,13.3997,0,0,0,0,0,0,0,0,0,0,4980.09,0,4980.09
8,14,8,4,22.2769,0,0,0,0,0,0,0,0,0,0,4979.65,0,4979.65
8,14,9,4,25.1896,0,0,0,0,0,0,0,0,0,0,8796.02,0,8796.02
8,14,10,4,24.6307,0,0,0,0,0,0,0,0,0,0,8797.84,0,8797.84
8,14,11,4,29.7172,0,0,0,0,0,0,0,0,0,0,8798.64,0,8798.64
8,14,12,4,56.443,0,0,0,0,0,0,0,0,0,0,8799.09,0,8799.09
8,14,13,4,86.9226,0,0,0,0,0,0,0,0,0,0,8799.47,0,8799.47
8,14,14,4,213.686,0,0,0,0,0,0,0,0,0,0,8799.72,0,8799.72
8,14,15,4,173.712,0,0,0,0,0,0,0,0,0,0,6853.77,0,6853.77
8,14,16,4,96.1381,0,0,0,0,0,0,0,0,0,0,4988.92,0,4988.92
8,14,17,4,67.7518,0,0,0,0,0,0,0,0,0,0,3042.99,0,3042.99
8,14,18,4,20.5597,0,0,0,0,0,0,0,0,0,0,2151.25,0,2151.25
8,14,19,4,3.58522,0,0,0,0,0,0,0,0,0,0,2151.67,0,2151.67
8,14,20,4,0,0,0,0,0,0,0,0,0,0,0,2149.27,0,2149.27
8,14,21,4,0,0,0,0,0,0,0,0,0,0,0,686.682,0,686.682
8,14,22,4,0,0,0,0,0,0,0,0,0,0,0,686.075,0,686.075
8,14,23,4,0,0,0,0,0,0,0,0,0,0,0,685.469,0,685.469
8,14,24,4,0,0,0,0,0,0,0,0,0,0,0,685.472,0,685.472
8,15,1,5,0,0,0,0,0,0,0,0,0,0,0,685.392,0,685.392
8,15,2,5,0,0,0,0,0,0,0,0,0,0,0,685.503,0,685.503
8,15,3,5,0,0,0,0,0,0,0,0,0,0,0,685.636,0,685.636
8,15,4,5,0,0,0,0,0,0,0,0,0,0,0,685.782,0,685.782
8,15,5,5,0,0,0,0,0,0,0,0,0,0,0,685.875,0,685.875
8,15,6,5,0,0,0,0,0,0,0,0,0,0,0,1172.44,0,1172.44
8,15,7,5,26.7797,0,0,0,0,0,0,0,0,0,0,4983.5,0,4983.5
8,15,8,5,78.9267,0,0,0,0,0,0,0,0,0,0,4983.16,0,4983.16
8,15,9,5,139.777,0,0,0,0,0,0,0,0,0,0,8798.48,0,8798.48
8,15,10,5,125.296,0,0,0,0,0,0,0,0,0,0,8799.59,0,8799.59
8,15,11,5,88.337,0,0,0,0,0,0,0,0,0,0,8800.07,0,8800.07
8,15,12,5,51.4984,0,0,0,0,0,0,0,0,0,0,8800.28,0,8800.28
8,15,13,5,216.223,0,0,0,0,0,0,0,0,0,0,8800.38,0,8800.38
8,15,14,5,222.577,0,0,0,0,0,0,0,0,0,0,8800.48,0,8800.48
8,15,15,5,169.657,0,0,0,0,0,0,0,0,0,0,6854.43,0,6854.43
8,15,16,5,98.9444,0,0,0,0,0,0,0,0,0,0,4989.44,0,4989.44
8,15,17,5,67.5666,0,0,0,0,0,0,0,0,0,0,3043.46,0,3043.46
8,15,18,5,20.0077,0,0,0,0,0,0,0,0,0,0,2151.64,0,2151.64
8,15,19,5,3.31283,0,0,0,0,0,0,0,0,0,0,2151.97,0,2151.97
8,15,20,5,0,0,0,0,0,0,0,0,0,0,0,2149.62,0,2149.62
8,15,21,5,0,0,0,0,0,0,0,0,0,0,0,686.549,0,686.549
8,15,22,5,0,0,0,0,0,0,0,0,0,0,0,685.772,0,685.772
8,15,23,5,0,0,0,0,0,0,0,0,0,0,0,684.803,0,684.803
8,15,24,5,0,0,0,0,0,0,0,0,0,0,0,350.614,0,350.614
8,16,1,6,0,0,0,0,0,0,0,0,0,0,0,350.241,0,350.241
8,16,2,6,0,0,0,0,0,0,0,0,0,0,0,350.153,0,350.153
8,16,3,6,0,0,0,0,0,0,0,0,0,0,0,349.991,0,349.991
8,16,4,6,0,0,0,0,0,0,0,0,0,0,0,349.88,0,349.88
8,16,5,6,0,0,0,0,0,0,0,0,0,0,0,349.89,0,349.89
8,16,6,6,0,0,0,0,0,0,0,0,0,0,0,349.87,0,349.87
8,16,7,6,12.107,0,0,0,0,0,0,0,0,0,0,349.863,0,349.863
8,16,8,6,28.3459,0,0,0,0,0,0,0,0,0,0,349.837,0,349.837
8,16,9,6,54.2559,0,0,0,0,0,0,0,0,0,0,349.852,0,349.852
8,16,10,6,49.0085,0,0,0,0,0,0,0,0,0,0,349.619,0,349.619
8,16,11,6,60.0429,0,0,0,0,0,0,0,0,0,0,349.218,0,349.218
8,16,12,6,48.8049,0,0,0,0,0,0,0,0,0,0,348.4,0,348.4
8,16,13,6,66.6362,0,0,0,0,0,0,0,0,0,0,347.713,0,347.713
8,16,14,6,89.8755,0,0,0,0,0,0,0,0,0,0,346.974,0,346.974
8,16,15,6,40.4037,0,0,0,0,0,0,0,0,0,0,346.503,0,346.503
8,16,16,6,18.9826,0,0,0,0,0,0,0,0,0,0,345.832,0,345.832
8,16,17,6,14.8689,0,0,0,0,0,0,0,0,0,0,345.03,0,345.03
8,16,18,6,8.17617,0,0,0,0,0,0,0,0,0,0,345.022,0,345.022
8,16,19,6,2.10572,0,0,0,0,0,0,0,0,0,0,344.951,0,344.951
8,16,20,6,0,0,0,0,0,0,0,0,0,0,0,345.08,0,345.08
8,16,21,6,0,0,0,0,0,0,0,0,0,0,0,345.205,0,345.205
8,16,22,6,0,0,0,0,0,0,0,0,0,0,0,345.463,0,345.463
8,16,23,6,0,0,0,0,0,0,0,0,0,0,0,345.625,0,345.625
8,16,24,6,0,0,0,0,0,0,0,0,0,0,0,345.83,0,345.83
8,17,1,7,0,0,0,0,0,0,0,0,0,0,0,345.938,0,345.938
8,17,2,7,0,0,0,0,0,0,0,0,0,0,0,346.11,0,346.11
8,17,3,7,0,0,0,0,0,0,0,0,0,0,0,346.262,0,346.262
8,17,4,7,0,0,0,0,0,0,0,0,0,0,0,346.406,0,346.406
8,17,5,7,0,0,0,0,0,0,0,0,0,0,0,346.548,0,346.548
8,17,6,7,0,0,0,0,0,0,0,0,0,0,0,346.68,0,346.68
8,17,7,7,16.5395,0,0,0,0,0,0,0,0,0,0,346.842,0,346.842
8,17,8,7,43.8567,0,0,0,0,0,0,0,0,0,0,346.918,0,346.918
8,17,9,7,70.6263,0,0,0,0,0,0,0,0,0,0,347.02,0,347.02
8,17,10,7,53.8255,0,0,0,0,0,0,0,0,0,0,346.805,0,346.805
8,17,11,7,123.37,0,0,0,0,0,0,0,0,0,0,346.243,0,346.243
8,17,12,7,100.702,0,0,0,0,0,0,0,0,0,0,345.462,0,345.462
8,17,13,7,32.7061,0,0,0,0,0,0,0,0,0,0,344.949,0,344.949
8,17,14,7,42.9803,0,0,0,0,0,0,0,0,0,0,343.839,0,343.839
8,17,15,7,105.519,0,0,0,0,0,0,0,0,0,0,343.122,0,343.122
8,17,16,7,125.086,0,0,0,0,0,0,0,0,0,0,342.945,0,342.945
8,17,17,7,68.7409,0,0,0,0,0,0,0,0,0,0,342.458,0,342.458
8,17,18,7,21.5278,0,0,0,0,0,0,0,0,0,0,341.315,0,341.315
8,17,19,7,2.10275,0,0,0,0,0,0,0,0,0,0,340.07,0,340.07
8,17,20,7,0,0,0,0,0,0,0,0,0,0,0,339.124,0,339.124
8,17,21,7,0,0,0,0,0,0,0,0,0,0,0,338.825,0,338.825
8,17,22,7,0,0,0,0,0,0,0,0,0,0,0,339.153,0,339.153
8,17,23,7,0,0,0,0,0,0,0,0,0,0,0,339.386,0,339.386
8,17,24,7,0,0,0,0,0,0,0,0,0,0,0,673.64,0,673.64
8,18,1,1,0,0,0,0,0,0,0,0,0,0,0,674.012,0,674.012
8,18,2,1,0,0,0,0,0,0,0,0,0,0,0,674.262,0,674.262
8,18,3,1,0,0,0,0,0,0,0,0,0,0,0,674.55,0,674.55
8,18,4,1,0,0,0,0,0,0,0,0,0,0,0,674.897,0,674.897
8,18,5,1,0,0,0,0,0,0,0,0,0,0,0,675.268,0,675.268
8,18,6,1,0,0,0,0,0,0,0,0,0,0,0,1162.14,0,1162.14
8,18,7,1,27.4455,0,0,0,0,0,0,0,0,0,0,4973.54,0,4973.54
8,18,8,1,80.2969,0,0,0,0,0,0,0,0,0,0,4973.46,0,4973.46
8,18,9,1,139.16,0,0,0,0,0,0,0,0,0,0,8791.84,0,8791.84
8,18,10,1,185.105,0,0,0,0,0,0,0,0,0,0,8793.85,0,8793.85
8,18,11,1,227.932,0,0,0,0,0,0,0,0,0,0,8794.83,0,8794.83
8,18,12,1,251.415,0,0,0,0,0,0,0,0,0,0,8795.34,0,8795.34
8,18,13,1,243.281,0,0,0,0,0,0,0,0,0,0,8795.78,0,8795.78
8,18,14,1,225.93,0,0,0,0,0,0,0,0,0,0,8796.17,0,8796.17
8,18,15,1,185.67,0,0,0,0,0,0,0,0,0,0,6850.39,0,6850.39
8,18,16,1,128.646,0,0,0,0,0,0,0,0,0,0,4985.71,0,4985.71
8,18,17,1,69.2892,0,0,0,0,0,0,0,0,0,0,3039.94,0,3039.94
8,18,18,1,18.6931,0,0,0,0,0,0,0,0,0,0,2148.33,0,2148.33
8,18,19,1,2.1415,0,0,0,0,0,0,0,0,0,0,2148.87,0,2148.87
8,18,20,1,0,0,0,0,0,0,0,0,0,0,0,2146.12,0,2146.12
8,18,21,1,0,0,0,0,0,0,0,0,0,0,0,683.18,0,683.18
8,18,22,1,0,0,0,0,0,0,0,0,0,0,0,682.563,0,682.563
8,18,23,1,0,0,0,0,0,0,0,0,0,0,0,681.705,0,681.705
8,18,24,1,0,0,0,0,0,0,0,0,0,0,0,681.545,0,681.545
8,19,1,2,0,0,0,0,0,0,0,0,0,0,0,681.259,0,681.259
8,19,2,2,0,0,0,0,0,0,0,0,0,0,0,681.152,0,681.152
8,19,3,2,0,0,0,0,0,0,0,0,0,0,0,681.011,0,681.011
8,19,4,2,0,0,0,0,0,0,0,0,0,0,0,680.944,0,680.944
8,19,5,2,0,0,0,0,0,0,0,0,0,0,0,680.863,0,680.863
8,19,6,2,0,0,0,0,0,0,0,0,0,0,0,1167.31,0,1167.31
8,19,7,2,6.83814,0,0,0,0,0,0,0,0,0,0,4978.33,0,4978.33
8,19,8,2,14.8617,0,0,0,0,0,0,0,0,0,0,4977.9,0,4977.9
8,19,9,2,19.6725,0,0,0,0,0,0,0,0,0,0,8795.1,0,8795.1
8,19,10,2,28.88,0,0,0,0,0,0,0,0,0,0,8797.09,0,8797.09
8,19,11,2,39.8759,0,0,0,0,0,0,0,0,0,0,8798,0,8798
8,19,12,2,30.5696,0,0,0,0,0,0,0,0,0,0,8798.53,0,8798.53
8,19,13,2,49.6395,0,0,0,0,0,0,0,0,0,0,8798.95,0,8798.95
8,19,14,2,57.1833,0,0,0,0,0,0,0,0,0,0,8799.27,0,8799.27
8,19,15,2,79.5911,0,0,0,0,0,0,0,0,0,0,6853.33,0,6853.33
8,19,16,2,128.151,0,0,0,0,0,0,0,0,0,0,4988.49,0,4988.49
8,19,17,2,68.6034,0,0,0,0,0,0,0,0,0,0,3042.65,0,3042.65
8,19,18,2,18.6395,0,0,0,0,0,0,0,0,0,0,2150.95,0,2150.95
8,19,19,2,2.06396,0,0,0,0,0,0,0,0,0,0,2151.36,0,2151.36
8,19,20,2,0,0,0,0,0,0,0,0,0,0,0,2149,0,2149
8,19,21,2,0,0,0,0,0,0,0,0,0,0,0,686.734,0,686.734
8,19,22,2,0,0,0,0,0,0,0,0,0,0,0,686.363,0,686.363
8,19,23,2,0,0,0,0,0,0,0,0,0,0,0,685.82,0,685.82
8,19,24,2,0,0,0,0,0,0,0,0,0,0,0,685.937,0,685.937
8,20,1,3,0,0,0,0,0,0,0,0,0,0,0,685.927,0,685.927
8,20,2,3,0,0,0,0,0,0,0,0,0,0,0,686.198,0,686.198
8,20,3,3,0,0,0,0,0,0,0,0,0,0,0,686.441,0,686.441
