C:\Users\Kingsley E. Nweye\Documents\eQUEST 3-65 Projects\Project 3\Project 3 - Baseline Design,,,,,,,,,,,,,,,,,,
Simulated:  2020-Nov-09 07:20:10,,,,,,,,,,,,,,,,,,
CSV Written:  2020-Nov-09 07:20:10,,,,,,,,,,,,,,,,,,
eQUEST 3.65.7175,,,,,,,,,,,,,,,,,,
,,,,Hourly Report,,,,,,,,,,,,,,
,,,,EM1 Hourly Report Block,,FM1 Hourly Report Block,,,,,,,,,,,,
,,,,EXTERIOR-WALL,,FUEL-METER,,,,,,,,,,,,
,,,,EL1 Roof (T.16.E17),,FM1,,,,,,,,,,,,
,,,Day,Var 1,Var 19,Var 1,Var 2,Var 3,Var 4,Var 5,Var 6,Var 7,Var 8,Var 9,Var 10,Var 11,Var 12,Var 20
Month,Day,Hour,Type,Total solar rad on wall after shading (Btu/Hr-Ft2),Surface total solar radiation (Btu/hr-ft2),Lighting end-use energy,Task lighting end-use energy,Miscellaneous equipment end-use energy,Heating end-use energy,Cooling end-use energy,Heat rejection end-use energy,Auxiliary end-use energy (pumps),Vent fan end-use energy,Refrigeration systems end-use energy,Supplemental heat pump end-use energy,Domestic hot water end-use energy,Exterior to the building end-use energy,Total end-use energy
4,9,10,3,31.2512,0,0,0,0,0,0,0,0,0,0,0,8809.37,0,8809.37
4,9,11,3,37.9475,0,0,0,0,0,0,0,0,0,0,0,8809.26,0,8809.26
4,9,12,3,38.9461,0,0,0,0,0,0,0,0,0,0,0,8809.24,0,8809.24
4,9,13,3,39.8954,0,0,0,0,0,0,0,0,0,0,0,8809.38,0,8809.38
4,9,14,3,36.0274,0,0,0,0,0,0,0,0,0,0,0,8809.44,0,8809.44
4,9,15,3,45.6069,0,0,0,0,0,0,0,0,0,0,0,6863.29,0,6863.29
4,9,16,3,43.7772,0,0,0,0,0,0,0,0,0,0,0,4998.22,0,4998.22
4,9,17,3,47.1339,0,0,0,0,0,0,0,0,0,0,0,3052.12,0,3052.12
4,9,18,3,15.2278,0,0,0,0,0,0,0,0,0,0,0,2160.21,0,2160.21
4,9,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2160.78,0,2160.78
4,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2159.65,0,2159.65
4,9,21,3,0,0,0,0,0,0,0,0,0,0,0,0,700.653,0,700.653
4,9,22,3,0,0,0,0,0,0,0,0,0,0,0,0,701.053,0,701.053
4,9,23,3,0,0,0,0,0,0,0,0,0,0,0,0,701.612,0,701.612
4,9,24,3,0,0,0,0,0,0,0,0,0,0,0,0,702.228,0,702.228
4,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,702.85,0,702.85
4,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,703.423,0,703.423
4,10,3,4,0,0,0,0,0,0,0,0,0,0,0,0,704.007,0,704.007
4,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,704.599,0,704.599
4,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,705.222,0,705.222
4,10,6,4,0.330678,0,0,0,0,0,0,0,0,0,0,0,1192.43,0,1192.43
4,10,7,4,49.1029,0,0,0,0,24903,0,0,0,0,0,0,5004.08,0,29907
4,10,8,4,122.456,0,0,0,0,0,0,0,0,0,0,0,5004.33,0,5004.33
4,10,9,4,198.963,0,0,0,0,0,0,0,0,0,0,0,8816.33,0,8816.33
4,10,10,4,258.261,0,0,0,0,0,0,0,0,0,0,0,8814.93,0,8814.93
4,10,11,4,311.024,0,0,0,0,0,0,0,0,0,0,0,8814.11,0,8814.11
4,10,12,4,334.742,0,0,0,0,0,0,0,0,0,0,0,8812.89,0,8812.89
4,10,13,4,332.323,0,0,0,0,0,0,0,0,0,0,0,8812.08,0,8812.08
4,10,14,4,296.098,0,0,0,0,0,0,0,0,0,0,0,8811.3,0,8811.3
4,10,15,4,233.101,0,0,0,0,0,0,0,0,0,0,0,6864.56,0,6864.56
4,10,16,4,25.6099,0,0,0,0,0,0,0,0,0,0,0,4998.86,0,4998.86
4,10,17,4,13.6605,0,0,0,0,0,0,0,0,0,0,0,3052.37,0,3052.37
4,10,18,4,5.5751,0,0,0,0,0,0,0,0,0,0,0,2160.3,0,2160.3
4,10,19,4,0,0,0,0,0,0,0,0,0,0,0,0,2160.77,0,2160.77
4,10,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2159.83,0,2159.83
4,10,21,4,0,0,0,0,0,0,0,0,0,0,0,0,700.398,0,700.398
4,10,22,4,0,0,0,0,0,0,0,0,0,0,0,0,700.55,0,700.55
4,10,23,4,0,0,0,0,0,0,0,0,0,0,0,0,700.964,0,700.964
4,10,24,4,0,0,0,0,0,0,0,0,0,0,0,0,701.476,0,701.476
4,11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,702.034,0,702.034
4,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,702.515,0,702.515
4,11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,703.052,0,703.052
4,11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,703.53,0,703.53
4,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,704.056,0,704.056
4,11,6,5,0.969518,0,0,0,0,0,0,0,0,0,0,0,1191.09,0,1191.09
4,11,7,5,46.7216,0,0,0,0,0,0,0,0,0,0,0,5002.6,0,5002.6
4,11,8,5,55.5104,0,0,0,0,0,0,0,0,0,0,0,5002.67,0,5002.67
4,11,9,5,176.155,0,0,0,0,0,0,0,0,0,0,0,8814.34,0,8814.34
4,11,10,5,38.848,0,0,0,0,0,0,0,0,0,0,0,8813.11,0,8813.11
4,11,11,5,37.9427,0,0,0,0,0,0,0,0,0,0,0,8812.34,0,8812.34
4,11,12,5,40.8549,0,0,0,0,0,0,0,0,0,0,0,8811.33,0,8811.33
4,11,13,5,39.8898,0,0,0,0,0,0,0,0,0,0,0,8811.27,0,8811.27
4,11,14,5,37.9269,0,0,0,0,0,0,0,0,0,0,0,8811.16,0,8811.16
4,11,15,5,52.6548,0,0,0,0,0,0,0,0,0,0,0,6864.88,0,6864.88
4,11,16,5,25.6089,0,0,0,0,0,0,0,0,0,0,0,4999.46,0,4999.46
4,11,17,5,23.7753,0,0,0,0,0,0,0,0,0,0,0,3053.17,0,3053.17
4,11,18,5,14.4041,0,0,0,0,0,0,0,0,0,0,0,2161.32,0,2161.32
4,11,19,5,0,0,0,0,0,0,0,0,0,0,0,0,2162.05,0,2162.05
4,11,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2161.19,0,2161.19
4,11,21,5,0,0,0,0,0,0,0,0,0,0,0,0,702.263,0,702.263
4,11,22,5,0,0,0,0,0,0,0,0,0,0,0,0,702.695,0,702.695
4,11,23,5,0,0,0,0,0,0,0,0,0,0,0,0,703.41,0,703.41
4,11,24,5,0,0,0,0,0,0,0,0,0,0,0,0,370.222,0,370.222
4,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,370.893,0,370.893
4,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,371.663,0,371.663
4,12,3,6,0,0,0,0,0,0,0,0,0,0,0,0,372.399,0,372.399
4,12,4,6,0,0,0,0,0,0,0,0,0,0,0,0,373.099,0,373.099
4,12,5,6,0,0,0,0,0,0,0,0,0,0,0,0,373.846,0,373.846
4,12,6,6,0.947403,0,0,0,0,0,0,0,0,0,0,0,374.536,0,374.536
4,12,7,6,49.588,0,0,0,0,0,0,0,0,0,0,0,375.245,0,375.245
4,12,8,6,125.823,0,0,0,0,0,0,0,0,0,0,0,376.033,0,376.033
4,12,9,6,199.394,0,0,0,0,0,0,0,0,0,0,0,376.504,0,376.504
4,12,10,6,263.539,0,0,0,0,0,0,0,0,0,0,0,375.861,0,375.861
4,12,11,6,311.67,0,0,0,0,0,0,0,0,0,0,0,374.832,0,374.832
4,12,12,6,334.87,0,0,0,0,0,0,0,0,0,0,0,373.81,0,373.81
4,12,13,6,331.1,0,0,0,0,0,0,0,0,0,0,0,372.593,0,372.593
4,12,14,6,301.958,0,0,0,0,0,0,0,0,0,0,0,371.783,0,371.783
4,12,15,6,246.071,0,0,0,0,0,0,0,0,0,0,0,371.081,0,371.081
4,12,16,6,178.706,0,0,0,0,0,0,0,0,0,0,0,370.272,0,370.272
4,12,17,6,100.501,0,0,0,0,0,0,0,0,0,0,0,369.543,0,369.543
4,12,18,6,28.4482,0,0,0,0,0,0,0,0,0,0,0,368.582,0,368.582
4,12,19,6,0,0,0,0,0,0,0,0,0,0,0,0,367.87,0,367.87
4,12,20,6,0,0,0,0,0,0,0,0,0,0,0,0,367.547,0,367.547
4,12,21,6,0,0,0,0,0,0,0,0,0,0,0,0,367.792,0,367.792
4,12,22,6,0,0,0,0,0,0,0,0,0,0,0,0,368.758,0,368.758
4,12,23,6,0,0,0,0,0,0,0,0,0,0,0,0,369.411,0,369.411
4,12,24,6,0,0,0,0,0,0,0,0,0,0,0,0,370.175,0,370.175
4,13,1,7,0,0,0,0,0,0,0,0,0,0,0,0,370.885,0,370.885
4,13,2,7,0,0,0,0,0,0,0,0,0,0,0,0,371.641,0,371.641
4,13,3,7,0,0,0,0,0,0,0,0,0,0,0,0,372.301,0,372.301
4,13,4,7,0,0,0,0,0,0,0,0,0,0,0,0,372.97,0,372.97
4,13,5,7,0,0,0,0,0,0,0,0,0,0,0,0,373.63,0,373.63
4,13,6,7,0.541263,0,0,0,0,0,0,0,0,0,0,0,374.27,0,374.27
4,13,7,7,51.9744,0,0,0,0,0,0,0,0,0,0,0,374.928,0,374.928
4,13,8,7,125.004,0,0,0,0,0,0,0,0,0,0,0,375.635,0,375.635
4,13,9,7,195.796,0,0,0,0,0,0,0,0,0,0,0,375.989,0,375.989
4,13,10,7,264.965,0,0,0,0,0,0,0,0,0,0,0,375.222,0,375.222
4,13,11,7,306.231,0,0,0,0,0,0,0,0,0,0,0,374.079,0,374.079
4,13,12,7,317.18,0,0,0,0,0,0,0,0,0,0,0,372.727,0,372.727
4,13,13,7,321.943,0,0,0,0,0,0,0,0,0,0,0,371.458,0,371.458
4,13,14,7,295.771,0,0,0,0,0,0,0,0,0,0,0,370.504,0,370.504
4,13,15,7,241.051,0,0,0,0,0,0,0,0,0,0,0,369.303,0,369.303
4,13,16,7,177.78,0,0,0,0,0,0,0,0,0,0,0,368.65,0,368.65
4,13,17,7,99.8523,0,0,0,0,0,0,0,0,0,0,0,367.582,0,367.582
4,13,18,7,30.5114,0,0,0,0,0,0,0,0,0,0,0,366.749,0,366.749
4,13,19,7,0,0,0,0,0,0,0,0,0,0,0,0,366.156,0,366.156
4,13,20,7,0,0,0,0,0,0,0,0,0,0,0,0,365.868,0,365.868
4,13,21,7,0,0,0,0,0,0,0,0,0,0,0,0,366.098,0,366.098
4,13,22,7,0,0,0,0,0,0,0,0,0,0,0,0,367.074,0,367.074
4,13,23,7,0,0,0,0,0,0,0,0,0,0,0,0,367.732,0,367.732
4,13,24,7,0,0,0,0,0,0,0,0,0,0,0,0,702.36,0,702.36
4,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,702.967,0,702.967
4,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,703.495,0,703.495
4,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,704.034,0,704.034
4,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,704.483,0,704.483
4,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,705.017,0,705.017
4,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1192.04,0,1192.04
4,14,7,1,48.3367,0,0,0,0,0,0,0,0,0,0,0,5003.54,0,5003.54
4,14,8,1,117.683,0,0,0,0,0,0,0,0,0,0,0,5003.65,0,5003.65
4,14,9,1,135.977,0,0,0,0,0,0,0,0,0,0,0,8815.28,0,8815.28
4,14,10,1,169.932,0,0,0,0,0,0,0,0,0,0,0,8813.58,0,8813.58
4,14,11,1,256.298,0,0,0,0,0,0,0,0,0,0,0,8812.34,0,8812.34
4,14,12,1,292.629,0,0,0,0,0,0,0,0,0,0,0,8811.32,0,8811.32
4,14,13,1,247.872,0,0,0,0,0,0,0,0,0,0,0,8810.51,0,8810.51
4,14,14,1,218.87,0,0,0,0,0,0,0,0,0,0,0,8809.81,0,8809.81
4,14,15,1,144.22,0,0,0,0,0,0,0,0,0,0,0,6863.24,0,6863.24
4,14,16,1,100.483,0,0,0,0,0,0,0,0,0,0,0,4997.98,0,4997.98
4,14,17,1,56.3418,0,0,0,0,0,0,0,0,0,0,0,3051.79,0,3051.79
4,14,18,1,16.9412,0,0,0,0,0,0,0,0,0,0,0,2159.8,0,2159.8
4,14,19,1,0,0,0,0,0,0,0,0,0,0,0,0,2160.02,0,2160.02
4,14,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2159.11,0,2159.11
4,14,21,1,0,0,0,0,0,0,0,0,0,0,0,0,699.017,0,699.017
4,14,22,1,0,0,0,0,0,0,0,0,0,0,0,0,699.219,0,699.219
4,14,23,1,0,0,0,0,0,0,0,0,0,0,0,0,699.48,0,699.48
4,14,24,1,0,0,0,0,0,0,0,0,0,0,0,0,699.93,0,699.93
4,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,700.354,0,700.354
4,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,700.838,0,700.838
4,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,701.19,0,701.19
4,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,701.493,0,701.493
4,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,701.805,0,701.805
4,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1188.61,0,1188.61
4,15,7,2,25.9242,0,0,0,0,0,0,0,0,0,0,0,4999.79,0,4999.79
4,15,8,2,24.7096,0,0,0,0,0,0,0,0,0,0,0,4999.61,0,4999.61
4,15,9,2,30.2884,0,0,0,0,0,0,0,0,0,0,0,8810.75,0,8810.75
4,15,10,2,48.4135,0,0,0,0,0,0,0,0,0,0,0,8809.98,0,8809.98
4,15,11,2,43.6629,0,0,0,0,0,0,0,0,0,0,0,8809.64,0,8809.64
4,15,12,2,46.5974,0,0,0,0,0,0,0,0,0,0,0,8809.29,0,8809.29
4,15,13,2,41.7898,0,0,0,0,0,0,0,0,0,0,0,8809.21,0,8809.21
4,15,14,2,38.8656,0,0,0,0,0,0,0,0,0,0,0,8809.18,0,8809.18
4,15,15,2,31.2365,0,0,0,0,0,0,0,0,0,0,0,6862.92,0,6862.92
4,15,16,2,30.2972,0,0,0,0,0,0,0,0,0,0,0,4997.77,0,4997.77
4,15,17,2,21.926,0,0,0,0,0,0,0,0,0,0,0,3051.57,0,3051.57
4,15,18,2,13.5873,0,0,0,0,0,0,0,0,0,0,0,2159.82,0,2159.82
4,15,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2160.35,0,2160.35
4,15,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2159.5,0,2159.5
4,15,21,2,0,0,0,0,0,0,0,0,0,0,0,0,700.505,0,700.505
4,15,22,2,0,0,0,0,0,0,0,0,0,0,0,0,700.921,0,700.921
4,15,23,2,0,0,0,0,0,0,0,0,0,0,0,0,701.57,0,701.57
4,15,24,2,0,0,0,0,0,0,0,0,0,0,0,0,702.178,0,702.178
4,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,702.774,0,702.774
4,16,2,3,0,0,0,0,0,0,0,0,0,0,0,0,703.308,0,703.308
4,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,703.865,0,703.865
4,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,704.417,0,704.417
4,16,5,3,0,0,0,0,0,0,0,0,0,0,0,0,704.973,0,704.973
4,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1192.05,0,1192.05
4,16,7,3,25.9521,0,0,0,0,24648.3,0,0,0,0,0,0,5003.54,0,29651.9
4,16,8,3,34.0954,0,0,0,0,4488.46,0,0,0,0,0,0,5003.71,0,9492.17
4,16,9,3,38.805,0,0,0,0,0,0,0,0,0,0,0,8815.71,0,8815.71
4,16,10,3,33.1337,0,0,0,0,0,0,0,0,0,0,0,8815,0,8815
4,16,11,3,37.933,0,0,0,0,0,0,0,0,0,0,0,8814.92,0,8814.92
4,16,12,3,42.754,0,0,0,0,0,0,0,0,0,0,0,8814.64,0,8814.64
4,16,13,3,39.8776,0,0,0,0,0,0,0,0,0,0,0,8814.75,0,8814.75
4,16,14,3,37.9113,0,0,0,0,0,0,0,0,0,0,0,8814.55,0,8814.55
4,16,15,3,31.2354,0,0,0,0,0,0,0,0,0,0,0,6868.15,0,6868.15
4,16,16,3,28.4139,0,0,0,0,0,0,0,0,0,0,0,5002.86,0,5002.86
4,16,17,3,21.9253,0,0,0,0,0,0,0,0,0,0,0,3056.46,0,3056.46
4,16,18,3,9.20557,0,0,0,0,0,0,0,0,0,0,0,2164.57,0,2164.57
4,16,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2165.36,0,2165.36
4,16,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2164.52,0,2164.52
4,16,21,3,0,0,0,0,0,0,0,0,0,0,0,0,705.558,0,705.558
4,16,22,3,0,0,0,0,0,0,0,0,0,0,0,0,705.968,0,705.968
4,16,23,3,0,0,0,0,0,0,0,0,0,0,0,0,706.598,0,706.598
4,16,24,3,0,0,0,0,0,0,0,0,0,0,0,0,707.19,0,707.19
4,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,707.789,0,707.789
4,17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,708.413,0,708.413
4,17,3,4,0,0,0,0,0,0,0,0,0,0,0,0,709.031,0,709.031
4,17,4,4,0,0,0,0,0,0,0,0,0,0,0,0,709.613,0,709.613
4,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,710.192,0,710.192
4,17,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1197.43,0,1197.43
4,17,7,4,50.519,0,0,0,0,96689.5,0,0,0,0,0,0,5009.13,0,101699
4,17,8,4,40.7148,0,0,0,0,42326.4,0,0,0,0,0,0,5009.25,0,47335.7
4,17,9,4,64.1513,0,0,0,0,4791.77,0,0,0,0,0,0,8819.99,0,13611.8
4,17,10,4,52.2489,0,0,0,0,0,0,0,0,0,0,0,8818.78,0,8818.78
4,17,11,4,120.163,0,0,0,0,0,0,0,0,0,0,0,8818.36,0,8818.36
4,17,12,4,134.635,0,0,0,0,0,0,0,0,0,0,0,8817.74,0,8817.74
4,17,13,4,88.5698,0,0,0,0,0,0,0,0,0,0,0,8817.27,0,8817.27
4,17,14,4,37.9085,0,0,0,0,0,0,0,0,0,0,0,8816.36,0,8816.36
4,17,15,4,31.2343,0,0,0,0,0,0,0,0,0,0,0,6869.66,0,6869.66
4,17,16,4,28.4114,0,0,0,0,0,0,0,0,0,0,0,5004.3,0,5004.3
4,17,17,4,23.7623,0,0,0,0,0,0,0,0,0,0,0,3058.13,0,3058.13
4,17,18,4,13.6057,0,0,0,0,0,0,0,0,0,0,0,2166.26,0,2166.26
4,17,19,4,0,0,0,0,0,0,0,0,0,0,0,0,2167.3,0,2167.3
4,17,20,4,0,0,0,0,0,0,0,0,0,0,0,0,2166.43,0,2166.43
4,17,21,4,0,0,0,0,0,0,0,0,0,0,0,0,707.564,0,707.564
4,17,22,4,0,0,0,0,0,0,0,0,0,0,0,0,708.004,0,708.004
4,17,23,4,0,0,0,0,0,0,0,0,0,0,0,0,708.667,0,708.667
4,17,24,4,0,0,0,0,0,0,0,0,0,0,0,0,709.331,0,709.331
4,18,1,5,0,0,0,0,0,0,0,0,0,0,0,0,709.909,0,709.909
4,18,2,5,0,0,0,0,0,0,0,0,0,0,0,0,710.474,0,710.474
4,18,3,5,0,0,0,0,0,0,0,0,0,0,0,0,711.001,0,711.001
4,18,4,5,0,0,0,0,0,0,0,0,0,0,0,0,711.535,0,711.535
4,18,5,5,0,0,0,0,0,0,0,0,0,0,0,0,712.019,0,712.019
4,18,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1199.05,0,1199.05
4,18,7,5,54.5373,0,0,0,0,91595.8,0,0,0,0,0,0,5010.44,0,96606.2
4,18,8,5,45.4508,0,0,0,0,32782.8,0,0,0,0,0,0,5010.5,0,37793.3
4,18,9,5,64.0954,0,0,0,0,8102.63,0,0,0,0,0,0,8820.97,0,16923.6
4,18,10,5,68.1132,0,0,0,0,0,0,0,0,0,0,0,8819.63,0,8819.63
4,18,11,5,39.8309,0,0,0,0,0,0,0,0,0,0,0,8819.17,0,8819.17
4,18,12,5,40.8382,0,0,0,0,0,0,0,0,0,0,0,8818.5,0,8818.5
4,18,13,5,43.6913,0,0,0,0,0,0,0,0,0,0,0,8818.46,0,8818.46
4,18,14,5,38.8555,0,0,0,0,0,0,0,0,0,0,0,8818.49,0,8818.49
4,18,15,5,138.284,0,0,0,0,0,0,0,0,0,0,0,6872.1,0,6872.1
4,18,16,5,118.319,0,0,0,0,0,0,0,0,0,0,0,5006.78,0,5006.78
4,18,17,5,50.3441,0,0,0,0,0,0,0,0,0,0,0,3060.32,0,3060.32
4,18,18,5,13.6146,0,0,0,0,0,0,0,0,0,0,0,2167.55,0,2167.55
4,18,19,5,0,0,0,0,0,0,0,0,0,0,0,0,2167.86,0,2167.86
4,18,20,5,0,0,0,0,0,0,0,0,0,0,0,0,2166.72,0,2166.72
4,18,21,5,0,0,0,0,0,0,0,0,0,0,0,0,707.865,0,707.865
4,18,22,5,0,0,0,0,0,0,0,0,0,0,0,0,708.378,0,708.378
4,18,23,5,0,0,0,0,0,0,0,0,0,0,0,0,709.116,0,709.116
4,18,24,5,0,0,0,0,0,0,0,0,0,0,0,0,375.887,0,375.887
4,19,1,6,0,0,0,0,0,0,0,0,0,0,0,0,376.435,0,376.435
4,19,2,6,0,0,0,0,0,0,0,0,0,0,0,0,377.195,0,377.195
4,19,3,6,0,0,0,0,0,0,0,0,0,0,0,0,377.854,0,377.854
4,19,4,6,0,0,0,0,0,0,0,0,0,0,0,0,378.486,0,378.486
4,19,5,6,0,0,0,0,0,0,0,0,0,0,0,0,379.223,0,379.223
4,19,6,6,0,0,0,0,0,0,0,0,0,0,0,0,379.892,0,379.892
4,19,7,6,56.7744,0,0,0,0,0,0,0,0,0,0,0,380.634,0,380.634
4,19,8,6,131.161,0,0,0,0,0,0,0,0,0,0,0,381.35,0,381.35
4,19,9,6,203.338,0,0,0,0,0,0,0,0,0,0,0,382.027,0,382.027
4,19,10,6,264.205,0,0,0,0,0,0,0,0,0,0,0,380.914,0,380.914
4,19,11,6,157.569,0,0,0,0,0,0,0,0,0,0,0,379.832,0,379.832
4,19,12,6,134.257,0,0,0,0,0,0,0,0,0,0,0,378.235,0,378.235
4,19,13,6,163.263,0,0,0,0,0,0,0,0,0,0,0,377.055,0,377.055
4,19,14,6,72.3828,0,0,0,0,0,0,0,0,0,0,0,376.692,0,376.692
4,19,15,6,106.733,0,0,0,0,0,0,0,0,0,0,0,376.329,0,376.329
4,19,16,6,118.989,0,0,0,0,0,0,0,0,0,0,0,375.999,0,375.999
4,19,17,6,60.7567,0,0,0,0,0,0,0,0,0,0,0,376.21,0,376.21
4,19,18,6,32.0637,0,0,0,0,0,0,0,0,0,0,0,375.828,0,375.828
4,19,19,6,0.968878,0,0,0,0,0,0,0,0,0,0,0,375.546,0,375.546
4,19,20,6,0,0,0,0,0,0,0,0,0,0,0,0,375.712,0,375.712
4,19,21,6,0,0,0,0,0,0,0,0,0,0,0,0,375.815,0,375.815
4,19,22,6,0,0,0,0,0,0,0,0,0,0,0,0,376.764,0,376.764
4,19,23,6,0,0,0,0,0,0,0,0,0,0,0,0,377.384,0,377.384
4,19,24,6,0,0,0,0,0,0,0,0,0,0,0,0,378.181,0,378.181
4,20,1,7,0,0,0,0,0,0,0,0,0,0,0,0,378.815,0,378.815
4,20,2,7,0,0,0,0,0,0,0,0,0,0,0,0,379.545,0,379.545
4,20,3,7,0,0,0,0,0,0,0,0,0,0,0,0,380.173,0,380.173
4,20,4,7,0,0,0,0,0,0,0,0,0,0,0,0,380.804,0,380.804
4,20,5,7,0,0,0,0,0,0,0,0,0,0,0,0,381.486,0,381.486
4,20,6,7,0,0,0,0,0,0,0,0,0,0,0,0,382.136,0,382.136
4,20,7,7,58.229,0,0,0,0,0,0,0,0,0,0,0,382.815,0,382.815
4,20,8,7,130.461,0,0,0,0,0,0,0,0,0,0,0,383.42,0,383.42
4,20,9,7,207.153,0,0,0,0,0,0,0,0,0,0,0,384.012,0,384.012
4,20,10,7,266.802,0,0,0,0,0,0,0,0,0,0,0,383.095,0,383.095
4,20,11,7,302.762,0,0,0,0,0,0,0,0,0,0,0,382.151,0,382.151
4,20,12,7,290.77,0,0,0,0,0,0,0,0,0,0,0,380.835,0,380.835
4,20,13,7,69.7851,0,0,0,0,0,0,0,0,0,0,0,379.722,0,379.722
4,20,14,7,62.9365,0,0,0,0,0,0,0,0,0,0,0,378.701,0,378.701
4,20,15,7,36.887,0,0,0,0,0,0,0,0,0,0,0,377.899,0,377.899
4,20,16,7,36.868,0,0,0,0,0,0,0,0,0,0,0,378.201,0,378.201
4,20,17,7,23.7585,0,0,0,0,0,0,0,0,0,0,0,378.094,0,378.094
4,20,18,7,6.51462,0,0,0,0,0,0,0,0,0,0,0,378.415,0,378.415
4,20,19,7,0,0,0,0,0,0,0,0,0,0,0,0,378.494,0,378.494
4,20,20,7,0,0,0,0,0,0,0,0,0,0,0,0,378.971,0,378.971
4,20,21,7,0,0,0,0,0,0,0,0,0,0,0,0,379.632,0,379.632
4,20,22,7,0,0,0,0,0,0,0,0,0,0,0,0,380.246,0,380.246
4,20,23,7,0,0,0,0,0,0,0,0,0,0,0,0,380.805,0,380.805
4,20,24,7,0,0,0,0,0,0,0,0,0,0,0,0,715.152,0,715.152
4,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,715.555,0,715.555
4,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,715.827,0,715.827
4,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,716.077,0,716.077
4,21,4,1,0,0,0,0,0,0,0,0,0,0,0,0,716.43,0,716.43
4,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,716.684,0,716.684
4,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1203.42,0,1203.42
4,21,7,1,52.6411,0,0,0,0,102563,0,0,0,0,0,0,5014.69,0,107578
4,21,8,1,46.3574,0,0,0,0,26260.8,0,0,0,0,0,0,5014.57,0,31275.3
4,21,9,1,52.1338,0,0,0,0,0,0,0,0,0,0,0,8823.82,0,8823.82
4,21,10,1,65.7929,0,0,0,0,0,0,0,0,0,0,0,8822.24,0,8822.24
4,21,11,1,115.054,0,0,0,0,0,0,0,0,0,0,0,8821.29,0,8821.29
4,21,12,1,126.211,0,0,0,0,0,0,0,0,0,0,0,8819.94,0,8819.94
4,21,13,1,190.732,0,0,0,0,0,0,0,0,0,0,0,8818.89,0,8818.89
4,21,14,1,115.104,0,0,0,0,0,0,0,0,0,0,0,8817.51,0,8817.51
4,21,15,1,107.317,0,0,0,0,0,0,0,0,0,0,0,6870.12,0,6870.12
4,21,16,1,106.079,0,0,0,0,0,0,0,0,0,0,0,5003.97,0,5003.97
4,21,17,1,55.7369,0,0,0,0,0,0,0,0,0,0,0,3057.41,0,3057.41
4,21,18,1,6.51727,0,0,0,0,0,0,0,0,0,0,0,2165.05,0,2165.05
4,21,19,1,0.970317,0,0,0,0,0,0,0,0,0,0,0,2165.5,0,2165.5
4,21,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2164.65,0,2164.65
4,21,21,1,0,0,0,0,0,0,0,0,0,0,0,0,705.504,0,705.504
4,21,22,1,0,0,0,0,0,0,0,0,0,0,0,0,705.825,0,705.825
4,21,23,1,0,0,0,0,0,0,0,0,0,0,0,0,706.258,0,706.258
