Time,THERMAL ZONE 1:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 10:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 11:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 11:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 11:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:CHICAGO MIDWAY AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:CHICAGO MIDWAY AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
14:20:00,6.256570E+03,2.338286E+03,3.243250E-01,2.316112E-01,7.534260E+02,2.608163E+02,3.907627E-02,2.582333E-02,3.755416E+03,1.721368E+03,1.946699E-01,1.705202E-01,7.770010E+02,2.835043E+02,4.029902E-02,2.806947E-02,7.494436E+02,2.627505E+02,3.886971E-02,2.601480E-02,2.273775E+03,7.684874E+02,1.178951E-01,7.610579E-02,7.364916E+02,2.533408E+02,3.819789E-02,2.508325E-02,4.032208E+03,1.469113E+03,2.090783E-01,1.454845E-01,3.603715E+03,1.233007E+03,1.868304E-01,1.221195E-01,4.139156E+03,1.585206E+03,2.145890E-01,1.570007E-01
14:30:00,6.256865E+03,2.381542E+03,3.243403E-01,2.358954E-01,7.534529E+02,2.655609E+02,3.907766E-02,2.629304E-02,3.753408E+03,1.737420E+03,1.945647E-01,1.721113E-01,7.770448E+02,2.882022E+02,4.030130E-02,2.853456E-02,7.494802E+02,2.673756E+02,3.887160E-02,2.647269E-02,2.273871E+03,7.802604E+02,1.179001E-01,7.727157E-02,7.365268E+02,2.579658E+02,3.819972E-02,2.554112E-02,4.032214E+03,1.489953E+03,2.090786E-01,1.475479E-01,3.603585E+03,1.250440E+03,1.868237E-01,1.238459E-01,4.139339E+03,1.599351E+03,2.145985E-01,1.584013E-01
14:40:00,6.257159E+03,2.423007E+03,3.243555E-01,2.400021E-01,7.534803E+02,2.701021E+02,3.907909E-02,2.674262E-02,3.751516E+03,1.752104E+03,1.944663E-01,1.735660E-01,7.770882E+02,2.927083E+02,4.030355E-02,2.898066E-02,7.495168E+02,2.717985E+02,3.887350E-02,2.691054E-02,2.273967E+03,7.913584E+02,1.179051E-01,7.837048E-02,7.365621E+02,2.623937E+02,3.820155E-02,2.597947E-02,4.032232E+03,1.509318E+03,2.090795E-01,1.494653E-01,3.603472E+03,1.266718E+03,1.868179E-01,1.254578E-01,4.139521E+03,1.612033E+03,2.146080E-01,1.596572E-01
14:50:00,6.257451E+03,2.462466E+03,3.243707E-01,2.439101E-01,7.535084E+02,2.744287E+02,3.908054E-02,2.717094E-02,3.749726E+03,1.765407E+03,1.943733E-01,1.748837E-01,7.771312E+02,2.970087E+02,4.030578E-02,2.940639E-02,7.495535E+02,2.760075E+02,3.887540E-02,2.732723E-02,2.274063E+03,8.017530E+02,1.179100E-01,7.939973E-02,7.365975E+02,2.666133E+02,3.820339E-02,2.639721E-02,4.032261E+03,1.527182E+03,2.090810E-01,1.512341E-01,3.603375E+03,1.281805E+03,1.868128E-01,1.269519E-01,4.139703E+03,1.623246E+03,2.146174E-01,1.607675E-01
15:00:00,6.257741E+03,2.499703E+03,3.243857E-01,2.475980E-01,7.535370E+02,2.785264E+02,3.908203E-02,2.757660E-02,3.748028E+03,1.777303E+03,1.942852E-01,1.760619E-01,7.771739E+02,3.010867E+02,4.030800E-02,2.981010E-02,7.495901E+02,2.799886E+02,3.887731E-02,2.772134E-02,2.274159E+03,8.114064E+02,1.179150E-01,8.035559E-02,7.366331E+02,2.706110E+02,3.820523E-02,2.679297E-02,4.032300E+03,1.543504E+03,2.090830E-01,1.528502E-01,3.603291E+03,1.295648E+03,1.868085E-01,1.283227E-01,4.139885E+03,1.632970E+03,2.146268E-01,1.617303E-01
15:10:00,6.250722E+03,2.541740E+03,3.240219E-01,2.517613E-01,7.525021E+02,2.834394E+02,3.902835E-02,2.806298E-02,3.746414E+03,1.787662E+03,1.942015E-01,1.770877E-01,7.761426E+02,3.059936E+02,4.025451E-02,3.029588E-02,7.485628E+02,2.847859E+02,3.882402E-02,2.819627E-02,2.271563E+03,8.228634E+02,1.177804E-01,8.149004E-02,7.356046E+02,2.754314E+02,3.815189E-02,2.727018E-02,4.026464E+03,1.564055E+03,2.087804E-01,1.548850E-01,3.598826E+03,1.312435E+03,1.865770E-01,1.299851E-01,4.135177E+03,1.645840E+03,2.143828E-01,1.630047E-01
15:20:00,6.243702E+03,2.581058E+03,3.236582E-01,2.556557E-01,7.514677E+02,2.880907E+02,3.897472E-02,2.852348E-02,3.744877E+03,1.796477E+03,1.941218E-01,1.779606E-01,7.751111E+02,3.106402E+02,4.020102E-02,3.075592E-02,7.475355E+02,2.893224E+02,3.877076E-02,2.864542E-02,2.268967E+03,8.334286E+02,1.176459E-01,8.253631E-02,7.345764E+02,2.799977E+02,3.809858E-02,2.772228E-02,4.020636E+03,1.582932E+03,2.084784E-01,1.567544E-01,3.594373E+03,1.327758E+03,1.863462E-01,1.315026E-01,4.130470E+03,1.657029E+03,2.141388E-01,1.641129E-01
15:30:00,6.236680E+03,2.617490E+03,3.232943E-01,2.592640E-01,7.504337E+02,2.924682E+02,3.892110E-02,2.895687E-02,3.743412E+03,1.803756E+03,1.940459E-01,1.786814E-01,7.740792E+02,3.150119E+02,4.014751E-02,3.118873E-02,7.465082E+02,2.935863E+02,3.871749E-02,2.906755E-02,2.266370E+03,8.430905E+02,1.175113E-01,8.349309E-02,7.335481E+02,2.842986E+02,3.804526E-02,2.814808E-02,4.014815E+03,1.600131E+03,2.081767E-01,1.584575E-01,3.589929E+03,1.341598E+03,1.861159E-01,1.328733E-01,4.125761E+03,1.666583E+03,2.138948E-01,1.650591E-01
15:40:00,6.229656E+03,2.650850E+03,3.229303E-01,2.625680E-01,7.494000E+02,2.965597E+02,3.886750E-02,2.936193E-02,3.742015E+03,1.809505E+03,1.939734E-01,1.792505E-01,7.730470E+02,3.190940E+02,4.009398E-02,3.159286E-02,7.454809E+02,2.975654E+02,3.866421E-02,2.946149E-02,2.263774E+03,8.518227E+02,1.173767E-01,8.435776E-02,7.325199E+02,2.883222E+02,3.799193E-02,2.854642E-02,4.009001E+03,1.615652E+03,2.078752E-01,1.599944E-01,3.585495E+03,1.353919E+03,1.858861E-01,1.340935E-01,4.121052E+03,1.674519E+03,2.136507E-01,1.658450E-01
15:50:00,6.222631E+03,2.680996E+03,3.225663E-01,2.655536E-01,7.483667E+02,3.003546E+02,3.881391E-02,2.973762E-02,3.740681E+03,1.813741E+03,1.939043E-01,1.796699E-01,7.720146E+02,3.228740E+02,4.004044E-02,3.196707E-02,7.444535E+02,3.012494E+02,3.861093E-02,2.982620E-02,2.261178E+03,8.596013E+02,1.172421E-01,8.512798E-02,7.314917E+02,2.920584E+02,3.793861E-02,2.891630E-02,4.003194E+03,1.629506E+03,2.075741E-01,1.613662E-01,3.581070E+03,1.364690E+03,1.856567E-01,1.351600E-01,4.116342E+03,1.680865E+03,2.134066E-01,1.664733E-01
16:00:00,6.215606E+03,2.707727E+03,3.222021E-01,2.682008E-01,7.473338E+02,3.038421E+02,3.876034E-02,3.008288E-02,3.739407E+03,1.816488E+03,1.938382E-01,1.799417E-01,7.709820E+02,3.263390E+02,3.998689E-02,3.231010E-02,7.434263E+02,3.046278E+02,3.855766E-02,3.016066E-02,2.258581E+03,8.664013E+02,1.171075E-01,8.580128E-02,7.304637E+02,2.954967E+02,3.788530E-02,2.925669E-02,3.997392E+03,1.641710E+03,2.072733E-01,1.625746E-01,3.576654E+03,1.373875E+03,1.854278E-01,1.360697E-01,4.111633E+03,1.685657E+03,2.131625E-01,1.669479E-01
16:10:00,6.195122E+03,2.744639E+03,3.211403E-01,2.718565E-01,7.443435E+02,3.089840E+02,3.860525E-02,3.059193E-02,3.738188E+03,1.818061E+03,1.937750E-01,1.800973E-01,7.679736E+02,3.314675E+02,3.983086E-02,3.281783E-02,7.404413E+02,3.096630E+02,3.840284E-02,3.065914E-02,2.251031E+03,8.773377E+02,1.167160E-01,8.688421E-02,7.274780E+02,3.005991E+02,3.773045E-02,2.976183E-02,3.980765E+03,1.663253E+03,2.064112E-01,1.647077E-01,3.564157E+03,1.389816E+03,1.847799E-01,1.376483E-01,4.097923E+03,1.698302E+03,2.124517E-01,1.682001E-01
16:20:00,6.174606E+03,2.778243E+03,3.200773E-01,2.751853E-01,7.413499E+02,3.138310E+02,3.845002E-02,3.107185E-02,3.737020E+03,1.818461E+03,1.937145E-01,1.801367E-01,7.649615E+02,3.362914E+02,3.967467E-02,3.329545E-02,7.374528E+02,3.144061E+02,3.824788E-02,3.112877E-02,2.243470E+03,8.874518E+02,1.163241E-01,8.788597E-02,7.244889E+02,3.054165E+02,3.757545E-02,3.023882E-02,3.964120E+03,1.683392E+03,2.055484E-01,1.667023E-01,3.551651E+03,1.404437E+03,1.841318E-01,1.390966E-01,4.084193E+03,1.709804E+03,2.117402E-01,1.693396E-01
16:30:00,6.154070E+03,2.808440E+03,3.190132E-01,2.781765E-01,7.383541E+02,3.183775E+02,3.829467E-02,3.152200E-02,3.735900E+03,1.817686E+03,1.936564E-01,1.800597E-01,7.619466E+02,3.408042E+02,3.951834E-02,3.374226E-02,7.344618E+02,3.188519E+02,3.809278E-02,3.156896E-02,2.235901E+03,8.967574E+02,1.159318E-01,8.880759E-02,7.214974E+02,3.099430E+02,3.742033E-02,3.068700E-02,3.947467E+03,1.702122E+03,2.046851E-01,1.685574E-01,3.539140E+03,1.417747E+03,1.834834E-01,1.404150E-01,4.070449E+03,1.720117E+03,2.110279E-01,1.703612E-01
16:40:00,6.133521E+03,2.835160E+03,3.179483E-01,2.808231E-01,7.353564E+02,3.226194E+02,3.813922E-02,3.194199E-02,3.734825E+03,1.815714E+03,1.936007E-01,1.798642E-01,7.589293E+02,3.450009E+02,3.936187E-02,3.415778E-02,7.314687E+02,3.229969E+02,3.793757E-02,3.197936E-02,2.228327E+03,9.053212E+02,1.155391E-01,8.965572E-02,7.185038E+02,3.141745E+02,3.726509E-02,3.110595E-02,3.930808E+03,1.719420E+03,2.038215E-01,1.702705E-01,3.526629E+03,1.429813E+03,1.828349E-01,1.416102E-01,4.056695E+03,1.729201E+03,2.103150E-01,1.712612E-01
16:50:00,6.112961E+03,2.858408E+03,3.168828E-01,2.831257E-01,7.323569E+02,3.265552E+02,3.798367E-02,3.233166E-02,3.733793E+03,1.812508E+03,1.935472E-01,1.795465E-01,7.559099E+02,3.488792E+02,3.920528E-02,3.454176E-02,7.284737E+02,3.268398E+02,3.778225E-02,3.235983E-02,2.220748E+03,9.132829E+02,1.151462E-01,9.044421E-02,7.155083E+02,3.181091E+02,3.710975E-02,3.149551E-02,3.914145E+03,1.735247E+03,2.029577E-01,1.718379E-01,3.514119E+03,1.440768E+03,1.821865E-01,1.426952E-01,4.042933E+03,1.737005E+03,2.096017E-01,1.720342E-01
17:00:00,6.092394E+03,2.878181E+03,3.158169E-01,2.850843E-01,7.293560E+02,3.301842E+02,3.782805E-02,3.269096E-02,3.732803E+03,1.808028E+03,1.934958E-01,1.791025E-01,7.528885E+02,3.524372E+02,3.904860E-02,3.489403E-02,7.254770E+02,3.303800E+02,3.762685E-02,3.271034E-02,2.213166E+03,9.207754E+02,1.147532E-01,9.118623E-02,7.125113E+02,3.217458E+02,3.695433E-02,3.185557E-02,3.897481E+03,1.749559E+03,2.020938E-01,1.732552E-01,3.501610E+03,1.450742E+03,1.815381E-01,1.436831E-01,4.029165E+03,1.743461E+03,2.088881E-01,1.726737E-01
17:10:00,6.073159E+03,2.893592E+03,3.148499E-01,2.865827E-01,7.264536E+02,3.334168E+02,3.767900E-02,3.300949E-02,3.498633E+03,1.582939E+03,1.788351E-01,1.551080E-01,7.499661E+02,3.555832E+02,3.889855E-02,3.520391E-02,7.225787E+02,3.335275E+02,3.747800E-02,3.302045E-02,2.205995E+03,9.276013E+02,1.143890E-01,9.185544E-02,7.096129E+02,3.249941E+02,3.680546E-02,3.217568E-02,3.881557E+03,1.761758E+03,2.012818E-01,1.744508E-01,3.489833E+03,1.459329E+03,1.809424E-01,1.445211E-01,4.016224E+03,1.747951E+03,2.082341E-01,1.731038E-01
17:20:00,6.052286E+03,2.906258E+03,3.138027E-01,2.878044E-01,7.234362E+02,3.364109E+02,3.752420E-02,3.330412E-02,3.314629E+03,1.399615E+03,1.663799E-01,1.343343E-01,7.469269E+02,3.584740E+02,3.874268E-02,3.548823E-02,7.195651E+02,3.364396E+02,3.732340E-02,3.330696E-02,2.198352E+03,9.343858E+02,1.140016E-01,9.251929E-02,7.065993E+02,3.280116E+02,3.665083E-02,3.247265E-02,3.865287E+03,1.773205E+03,2.004539E-01,1.755694E-01,3.477949E+03,1.468009E+03,1.803435E-01,1.453659E-01,4.002302E+03,1.751476E+03,2.075319E-01,1.734358E-01
17:30:00,6.031280E+03,2.914754E+03,3.127262E-01,2.886351E-01,7.203951E+02,3.391193E+02,3.736695E-02,3.357183E-02,3.146204E+03,1.224512E+03,1.546209E-01,1.142122E-01,7.438628E+02,3.610598E+02,3.858425E-02,3.574377E-02,7.165276E+02,3.390680E+02,3.716632E-02,3.356675E-02,2.190639E+03,9.408379E+02,1.136045E-01,9.315605E-02,7.035621E+02,3.307494E+02,3.649376E-02,3.274329E-02,3.850213E+03,1.783866E+03,1.996771E-01,1.766211E-01,3.467670E+03,1.476837E+03,1.798163E-01,1.462361E-01,3.988270E+03,1.753375E+03,2.068110E-01,1.736189E-01
17:40:00,6.010272E+03,2.919182E+03,3.116418E-01,2.890705E-01,7.173480E+02,3.415404E+02,3.720907E-02,3.381147E-02,2.987017E+03,1.053266E+03,1.432775E-01,9.440732E-02,7.407895E+02,3.633349E+02,3.842502E-02,3.596894E-02,7.134826E+02,3.414093E+02,3.700856E-02,3.379849E-02,2.182923E+03,9.469150E+02,1.132054E-01,9.375741E-02,7.005178E+02,3.332044E+02,3.633603E-02,3.298629E-02,3.836437E+03,1.793794E+03,1.989645E-01,1.776035E-01,3.459124E+03,1.486152E+03,1.793754E-01,1.471576E-01,3.974236E+03,1.753707E+03,2.060858E-01,1.736506E-01
17:50:00,5.989251E+03,2.919487E+03,3.105542E-01,2.891000E-01,7.142985E+02,3.436808E+02,3.705099E-02,3.402342E-02,2.836285E+03,8.874585E+02,1.323161E-01,7.504531E-02,7.377079E+02,3.653000E+02,3.826529E-02,3.616354E-02,7.104321E+02,3.434676E+02,3.685043E-02,3.400231E-02,2.175212E+03,9.524918E+02,1.128060E-01,9.430974E-02,6.974684E+02,3.353810E+02,3.617796E-02,3.320183E-02,3.823709E+03,1.802907E+03,1.983053E-01,1.785061E-01,3.451993E+03,1.498284E+03,1.790066E-01,1.483593E-01,3.960211E+03,1.752544E+03,2.053597E-01,1.735354E-01
18:00:00,5.968224E+03,2.915435E+03,3.094654E-01,2.886988E-01,7.112511E+02,3.455492E+02,3.689301E-02,3.420846E-02,2.691620E+03,7.268237E+02,1.216296E-01,5.611015E-02,7.346197E+02,3.669565E+02,3.810518E-02,3.632761E-02,7.073787E+02,3.452472E+02,3.669214E-02,3.417857E-02,2.167514E+03,9.574118E+02,1.124072E-01,9.479716E-02,6.944163E+02,3.372841E+02,3.601973E-02,3.339030E-02,3.811825E+03,1.811157E+03,1.976896E-01,1.793235E-01,3.446001E+03,1.513669E+03,1.786964E-01,1.498837E-01,3.946202E+03,1.749916E+03,2.046341E-01,1.732754E-01
18:10:00,5.948307E+03,2.905148E+03,3.084346E-01,2.876807E-01,7.083748E+02,3.469356E+02,3.674394E-02,3.434572E-02,2.608179E+03,6.593404E+02,1.162982E-01,5.074987E-02,7.316926E+02,3.680836E+02,3.795348E-02,3.643920E-02,7.044899E+02,3.465319E+02,3.654241E-02,3.430576E-02,2.160249E+03,9.609035E+02,1.120310E-01,9.514289E-02,6.915290E+02,3.386974E+02,3.587008E-02,3.353023E-02,3.801510E+03,1.817277E+03,1.971556E-01,1.799295E-01,3.441597E+03,1.530412E+03,1.784692E-01,1.515413E-01,3.932964E+03,1.744759E+03,2.039489E-01,1.727650E-01
18:20:00,5.928270E+03,2.889786E+03,3.073970E-01,2.861604E-01,7.054948E+02,3.480607E+02,3.659465E-02,3.445712E-02,2.525440E+03,5.878997E+02,1.107826E-01,4.458997E-02,7.287483E+02,3.688942E+02,3.780086E-02,3.651947E-02,7.015893E+02,3.475350E+02,3.639205E-02,3.440508E-02,2.152954E+03,9.633008E+02,1.116531E-01,9.538027E-02,6.886304E+02,3.398346E+02,3.571982E-02,3.364282E-02,3.791602E+03,1.822302E+03,1.966423E-01,1.804270E-01,3.437774E+03,1.547870E+03,1.782718E-01,1.532695E-01,3.919666E+03,1.738075E+03,2.032601E-01,1.721036E-01
18:30:00,5.908182E+03,2.869673E+03,3.063564E-01,2.841695E-01,7.026186E+02,3.489323E+02,3.644554E-02,3.454349E-02,2.443086E+03,5.135236E+02,1.052073E-01,3.813786E-02,7.257931E+02,3.693882E+02,3.764766E-02,3.656847E-02,6.986839E+02,3.482587E+02,3.624143E-02,3.447680E-02,2.145651E+03,9.644644E+02,1.112747E-01,9.549570E-02,6.857270E+02,3.406980E+02,3.556931E-02,3.372837E-02,3.781972E+03,1.826101E+03,1.961435E-01,1.808038E-01,3.434348E+03,1.564192E+03,1.780947E-01,1.548862E-01,3.906349E+03,1.730074E+03,2.025702E-01,1.713119E-01
18:40:00,5.888058E+03,2.843422E+03,3.053142E-01,2.815706E-01,6.997484E+02,3.495580E+02,3.629676E-02,3.460556E-02,2.361604E+03,4.366113E+02,9.962247E-02,3.148246E-02,7.228289E+02,3.695690E+02,3.749401E-02,3.658649E-02,6.957755E+02,3.487074E+02,3.609067E-02,3.452134E-02,2.138344E+03,9.639480E+02,1.108961E-01,9.544485E-02,6.828211E+02,3.412922E+02,3.541867E-02,3.378732E-02,3.772554E+03,1.828577E+03,1.956558E-01,1.810497E-01,3.431222E+03,1.577208E+03,1.779333E-01,1.561758E-01,3.893021E+03,1.720630E+03,2.018798E-01,1.703773E-01
18:50:00,5.867906E+03,2.811174E+03,3.042705E-01,2.783776E-01,6.968850E+02,3.499411E+02,3.614834E-02,3.464361E-02,2.280908E+03,3.550277E+02,9.402779E-02,2.446969E-02,7.198567E+02,3.694399E+02,3.733994E-02,3.657384E-02,6.928650E+02,3.488856E+02,3.593981E-02,3.453912E-02,2.131035E+03,9.615585E+02,1.105174E-01,9.520851E-02,6.799133E+02,3.416218E+02,3.526795E-02,3.382007E-02,3.763326E+03,1.829717E+03,1.951779E-01,1.811635E-01,3.428361E+03,1.583882E+03,1.777855E-01,1.568372E-01,3.879685E+03,1.709768E+03,2.011889E-01,1.693024E-01
19:00:00,5.847732E+03,2.772352E+03,3.032257E-01,2.745332E-01,6.940288E+02,3.500790E+02,3.600029E-02,3.465740E-02,2.201066E+03,2.682270E+02,8.843779E-02,1.707139E-02,7.168775E+02,3.690033E+02,3.718552E-02,3.653075E-02,6.899533E+02,3.487973E+02,3.578888E-02,3.453051E-02,2.123723E+03,9.569184E+02,1.101386E-01,9.474929E-02,6.770046E+02,3.416906E+02,3.511718E-02,3.382701E-02,3.754269E+03,1.829471E+03,1.947090E-01,1.811400E-01,3.425733E+03,1.582530E+03,1.776499E-01,1.567035E-01,3.866342E+03,1.697514E+03,2.004978E-01,1.680894E-01
19:10:00,5.836119E+03,2.720376E+03,3.025940E-01,2.694137E-01,6.925196E+02,3.487317E+02,3.592060E-02,3.452575E-02,2.298919E+03,3.077601E+02,9.233457E-02,1.958726E-02,7.152446E+02,3.670169E+02,3.709937E-02,3.633590E-02,6.883806E+02,3.472141E+02,3.570590E-02,3.437549E-02,2.119637E+03,9.471777E+02,1.099192E-01,9.379202E-02,6.754352E+02,3.402705E+02,3.503438E-02,3.368812E-02,3.752609E+03,1.821148E+03,1.946096E-01,1.803300E-01,3.428535E+03,1.569323E+03,1.777804E-01,1.554097E-01,3.858790E+03,1.678712E+03,2.000896E-01,1.662428E-01
19:20:00,5.826270E+03,2.665076E+03,3.020492E-01,2.639686E-01,6.911470E+02,3.471146E+02,3.584777E-02,3.436763E-02,2.350386E+03,3.084452E+02,9.439228E-02,1.963216E-02,7.137377E+02,3.647206E+02,3.701953E-02,3.611061E-02,6.869372E+02,3.453658E+02,3.562941E-02,3.419447E-02,2.116072E+03,9.356319E+02,1.097256E-01,9.265705E-02,6.739952E+02,3.385913E+02,3.495809E-02,3.352382E-02,3.751583E+03,1.811087E+03,1.945412E-01,1.793499E-01,3.431786E+03,1.550693E+03,1.779319E-01,1.535807E-01,3.852308E+03,1.658662E+03,1.997343E-01,1.642747E-01
19:30:00,5.816599E+03,2.609967E+03,3.015365E-01,2.585208E-01,6.898128E+02,3.452776E+02,3.577818E-02,3.418629E-02,2.389666E+03,3.031558E+02,9.596703E-02,1.929600E-02,7.122590E+02,3.621779E+02,3.694243E-02,3.585945E-02,6.855256E+02,3.433160E+02,3.555580E-02,3.399208E-02,2.112602E+03,9.231980E+02,1.095431E-01,9.142814E-02,6.725869E+02,3.367167E+02,3.488467E-02,3.333875E-02,3.749656E+03,1.799565E+03,1.944370E-01,1.782137E-01,3.433799E+03,1.529542E+03,1.780309E-01,1.514908E-01,3.845978E+03,1.638205E+03,1.994000E-01,1.622541E-01
19:40:00,5.806956E+03,2.557651E+03,3.010328E-01,2.533425E-01,6.884979E+02,3.432312E+02,3.570989E-02,3.398384E-02,2.421910E+03,2.959528E+02,9.726127E-02,1.883776E-02,7.107923E+02,3.594128E+02,3.686625E-02,3.558585E-02,6.841280E+02,3.410858E+02,3.548323E-02,3.377142E-02,2.109152E+03,9.105668E+02,1.093635E-01,9.017793E-02,6.711926E+02,3.346670E+02,3.481227E-02,3.313596E-02,3.746688E+03,1.786781E+03,1.942820E-01,1.769490E-01,3.434399E+03,1.508151E+03,1.780603E-01,1.493735E-01,3.839677E+03,1.617711E+03,1.990715E-01,1.602260E-01
19:50:00,5.797346E+03,2.508714E+03,3.005334E-01,2.484967E-01,6.871978E+02,3.409901E+02,3.564244E-02,3.376200E-02,2.447580E+03,2.874526E+02,9.829217E-02,1.829679E-02,7.093361E+02,3.564517E+02,3.679070E-02,3.529273E-02,6.827422E+02,3.386946E+02,3.541133E-02,3.353472E-02,2.105712E+03,8.980771E+02,1.091848E-01,8.894128E-02,6.698099E+02,3.324607E+02,3.474053E-02,3.291756E-02,3.742879E+03,1.772993E+03,1.940842E-01,1.755841E-01,3.433843E+03,1.487329E+03,1.780311E-01,1.473117E-01,3.833392E+03,1.597312E+03,1.987450E-01,1.582062E-01
20:00:00,5.787753E+03,2.464750E+03,3.000357E-01,2.441428E-01,6.859074E+02,3.385789E+02,3.557550E-02,3.352328E-02,2.468565E+03,2.785433E+02,9.913515E-02,1.772969E-02,7.078890E+02,3.533293E+02,3.671564E-02,3.498361E-02,6.813652E+02,3.361672E+02,3.533990E-02,3.328450E-02,2.102271E+03,8.863006E+02,1.090064E-01,8.777515E-02,6.684360E+02,3.301208E+02,3.466927E-02,3.268591E-02,3.738386E+03,1.758500E+03,1.938512E-01,1.741490E-01,3.432349E+03,1.468465E+03,1.779536E-01,1.454436E-01,3.827108E+03,1.577210E+03,1.984191E-01,1.562155E-01
